Index,T2,Time,T2_WRF,P_WRF,U10_WRF,V10_WRF
11917,15.03,2022-01-10 13:00:00,14.38205,1016.24225,3.4952857,-5.0858173
11918,14.65,2022-01-10 14:00:00,15.67569,1016.39703,4.6922536,-5.3459425
11919,15.77,2022-01-10 15:00:00,15.940277,1016.12537,5.0860763,-5.8447046
11920,16.94,2022-01-10 16:00:00,16.161713,1016.2297,4.756351,-5.5077615
11921,17.8,2022-01-10 17:00:00,16.336914,1016.3043,4.855171,-5.207452
11922,18.18,2022-01-10 18:00:00,16.500183,1016.4801,4.142149,-4.9624386
11923,18.27,2022-01-10 19:00:00,16.617188,1016.2484,3.662025,-5.720499
11924,17.68,2022-01-10 20:00:00,16.027405,1016.12396,4.832785,-5.1164894
11925,17.11,2022-01-10 21:00:00,16.185944,1015998,4.5315046,-5.561051
11926,16.75,2022-01-10 22:00:00,15.743286,1016.1777,4.5875063,-5.5240664
11927,16.37,2022-01-10 23:00:00,15.177032,1016.34125,3.3726883,-4.940676
11928,16.13,2022-01-11 00:00:00,14.296631,1016.37524,1.4923232,-4.3919873
11929,15.96,2022-01-11 01:00:00,12.297272,1016.01666,0.11923237,-3.2468193
11930,15.34,2022-01-11 02:00:00,12.061707,1015.49835,0.5484016,-4.0653234
11931,15.03,2022-01-11 03:00:00,11.946594,1016.63776,0.54101926,-3.5503662
11932,15.89,2022-01-11 04:00:00,11.953369,1016.75494,0.49815094,-3.4218132
11933,15.22,2022-01-11 05:00:00,12.635895,1017.3697,-0.43263352,-2.7038736
11934,14.67,2022-01-11 06:00:00,12.210358,1017.2219,-0.83485705,-2.9818041
11935,14.55,2022-01-11 07:00:00,11.510345,1017.0916,-0.47142774,-2.55567
11936,14.6,2022-01-11 08:00:00,11.17395,1017.2888,-0.8423798,-2.4097373
11937,13.95,2022-01-11 09:00:00,11.185333,1017.47186,-1.019962,-2.632466
11938,13.81,2022-01-11 10:00:00,10.823669,1017.7291,-1.0981691,-2.2662995
11939,14.39,2022-01-11 11:00:00,12.666107,1018.00616,-1.349263,-2.1287117
11940,15.7,2022-01-11 12:00:00,13.139221,1018.1043,-0.6372671,-0.31808388
11941,15.8,2022-01-11 13:00:00,13.646362,1018.1869,-0.27194104,-0.13184896
11942,16.63,2022-01-11 14:00:00,15.66571,1018.01056,1.6713288,-0.2949074
11943,17.2,2022-01-11 15:00:00,16.059357,1017.5767,3.0287495,1.5812951
11944,17.06,2022-01-11 16:00:00,16.081543,1017.32947,3.2707229,1.7699842
11945,16.99,2022-01-11 17:00:00,16.158112,1017.29956,3.1392212,1.5429571
11946,16.82,2022-01-11 18:00:00,16.15512,1017.20154,3.3151555,1.4277476
11947,17.49,2022-01-11 19:00:00,16.101868,1016.9484,3.038856,1.5071442
11948,16.82,2022-01-11 20:00:00,15.95166,1017021,3.0122783,1.4529359
11949,17.56,2022-01-11 21:00:00,15.582245,1016.7993,2.873397,1.5215905
11950,16.92,2022-01-11 22:00:00,15.179932,1016.69604,2.311621,1.7485043
11951,16.63,2022-01-11 23:00:00,14.616608,1016.38275,1.5494013,1.7303479
11952,15.7,2022-01-12 00:00:00,13.720276,1016.1813,0.6957891,1.3042909
11953,14.22,2022-01-12 01:00:00,12.188202,1015.7262,0.14494336,1.5728239
11954,14.07,2022-01-12 02:00:00,11.50946,1014.79333,-1.2400967,-0.31400245
11955,13.14,2022-01-12 03:00:00,10.911285,1014.6253,-1.6038299,-0.51470953
11956,12.34,2022-01-12 04:00:00,10.487213,1014.39276,-1.4488611,-0.62113845
11957,12.03,2022-01-12 05:00:00,9.948944,1014.38446,-2.1812866,0.28823256
11958,11.52,2022-01-12 06:00:00,9.638062,1014187,-2.2957613,-0.07698622
11959,11.08,2022-01-12 07:00:00,9.554932,1014.37256,-2.0431259,0.9148394
11960,10.64,2022-01-12 08:00:00,9.384644,1014.18164,-2.1059237,0.19306065
11961,10.66,2022-01-12 09:00:00,9.388031,1014.4236,-1.7323449,0.1459685
11962,10.66,2022-01-12 10:00:00,9.722015,1014.85345,-1.152953,1.3268408
11963,12.75,2022-01-12 11:00:00,10.243164,1014.95306,-1.2211199,0.48577154
11964,15.41,2022-01-12 12:00:00,10.8871765,1014.6766,-1.301457,1.1412884
11965,15.13,2022-01-12 13:00:00,12.746124,1014.54047,0.27869445,2.3488495
11966,15.37,2022-01-12 14:00:00,15.046143,1014.3298,1.4315184,1.8778778
11967,15.68,2022-01-12 15:00:00,15.975525,1014.28204,2.6404135,1.9865117
11968,16.06,2022-01-12 16:00:00,16.17041,1014.42554,3.3510134,2.4441805
11969,15.82,2022-01-12 17:00:00,16.168732,1014.72986,3.3963873,2.2140915
11970,16.15,2022-01-12 18:00:00,16.12674,1014.88416,3.0972848,1.868608
11971,16.39,2022-01-12 19:00:00,16.096436,1014.6147,2.7882738,1.690645
11972,16.27,2022-01-12 20:00:00,15.997559,1014.38873,2.7671363,1.8142002
11973,16.27,2022-01-12 21:00:00,15.751312,1014.0556,2.3899348,1.6930758
11974,15.84,2022-01-12 22:00:00,15.35965,1013.95917,2.004293,1.6842679
11975,16.15,2022-01-12 23:00:00,14.857117,1013.9006,1.3451011,1.6901509
11976,15.46,2022-01-13 00:00:00,14.030212,1013.98083,0.6013654,1.6447064
11977,14.03,2022-01-13 01:00:00,12.384644,1012.9851,0.8086946,1.3084965
11978,12.85,2022-01-13 02:00:00,11.552124,1012.5506,-0.7804375,-1.1068716
11979,12.46,2022-01-13 03:00:00,10.922546,1012.2598,-0.3779772,-1.9043964
11980,12.9,2022-01-13 04:00:00,11.553711,1012.26984,-0.21207552,-2.370264
11981,14.29,2022-01-13 05:00:00,12.397949,1012.34424,0.17153637,-2.2934566
11982,13.95,2022-01-13 06:00:00,12.60968,1012.6453,-0.11508849,-2.504197
11983,13.45,2022-01-13 07:00:00,12.618805,1012.6911,0.021056533,-2.6619096
11984,13.4,2022-01-13 08:00:00,11.628265,1012.7444,-0.8734836,-2.7922068
11985,12.99,2022-01-13 09:00:00,11.642242,1012.97156,-0.47335586,-2.5474343
11986,13.02,2022-01-13 10:00:00,12.222229,1012.88354,-1.9039038,-2.2324219
11987,13.55,2022-01-13 11:00:00,12.087769,1013.1167,0.13998348,-1.3193158
11988,14.82,2022-01-13 12:00:00,13.704742,1012.90796,0.3409725,-2.8770094
11989,15.89,2022-01-13 13:00:00,15.336639,1012.9585,1.36513,-4.7828693
11990,15.91,2022-01-13 14:00:00,16.311035,1012.74774,3.5845578,-5.201321
11991,17.46,2022-01-13 15:00:00,16.756714,1012.7729,4.8024864,-5.8944893
11992,17.96,2022-01-13 16:00:00,17.0094,1012.8376,4.6739306,-6.718359
11993,18.7,2022-01-13 17:00:00,17.299347,1012.7081,5.18898,-6.8307137
11994,19.53,2022-01-13 18:00:00,16.283783,1012.5634,4.024781,-6.332722
11995,20.06,2022-01-13 19:00:00,17.073975,1012.1122,4.274441,-6.660978
11996,19.39,2022-01-13 20:00:00,17.880035,1011.97144,4.289945,-7.6088605
11997,18.08,2022-01-13 21:00:00,17.560944,1011.9202,4.0077806,-8.145148
11998,17.44,2022-01-13 22:00:00,16.94046,1012.22205,3.652013,-8.788204
11999,16.56,2022-01-13 23:00:00,15.774292,1012.05725,2.296414,-7.9385657
12000,16.27,2022-01-14 00:00:00,15.519104,1012.0924,2.0498857,-7.661932
12001,16.06,2022-01-14 01:00:00,14.591949,1011.4607,0.47155812,-6.242062
12002,16.77,2022-01-14 02:00:00,14.727203,1011.62897,0.84002626,-7.462103
12003,16.65,2022-01-14 03:00:00,14.823883,1011.6925,1.3424579,-7.0224833
12004,16.53,2022-01-14 04:00:00,14.956909,1011.1911,2.2463374,-7.952425
12005,16.39,2022-01-14 05:00:00,14.944458,1011.0254,2.860454,-8.522398
12006,16.18,2022-01-14 06:00:00,15.264923,1010707,2.5832741,-8.120564
12007,16.3,2022-01-14 07:00:00,15.502991,1010.7048,1.716033,-7.1039405
12008,16.34,2022-01-14 08:00:00,15.020477,1011.0009,1.7737906,-5.9460344
12009,16.77,2022-01-14 09:00:00,14.952118,1011.0838,1.4500012,-5.6393538
12010,16.68,2022-01-14 10:00:00,15.253387,1011.22815,1.4833342,-6.385338
12011,16.44,2022-01-14 11:00:00,15.275024,1011.3054,1.8631818,-6.46763
12012,16.63,2022-01-14 12:00:00,15.317413,1011.41595,2.333545,-5.765284
12013,13.52,2022-01-14 13:00:00,14.00235,1012.0862,1.8046168,6.5053024
12014,13.02,2022-01-14 14:00:00,13.813049,1013.1834,-0.06321779,1.9701585
12015,13.02,2022-01-14 15:00:00,13.211334,1013.86615,0.40065143,3.3800056
12016,13.26,2022-01-14 16:00:00,13.422089,1014.1946,-0.22917667,1.0050151
12017,14.12,2022-01-14 17:00:00,15.009216,1014.3221,2.3402627,1.6869467
12018,14.1,2022-01-14 18:00:00,15.070465,1014.7467,4.3611426,5.2845736
12019,14.72,2022-01-14 19:00:00,14.795715,1014.97015,4.740135,4.9824467
12020,15.06,2022-01-14 20:00:00,14.561371,1015.1485,4.124804,4.582156
12021,15.03,2022-01-14 21:00:00,14.279175,1015.3053,3.716244,4.916069
12022,14.91,2022-01-14 22:00:00,13.889435,1015.7381,3.879926,5.1802745
12023,14.36,2022-01-14 23:00:00,13.302612,1016.2017,3.2523873,4.4341154
12024,13.52,2022-01-15 00:00:00,12.201355,1016.6549,2.5978684,3.3880253
12025,13.57,2022-01-15 01:00:00,9.421356,1017.0642,1.0494342,1.627276
12026,13.45,2022-01-15 02:00:00,8.894012,1017.3463,1.2733809,1.4849874
12027,13.52,2022-01-15 03:00:00,8.619019,1016.85767,1.7603716,1.3676766
12028,13.43,2022-01-15 04:00:00,8.554565,1016.98346,1.9259981,1.3990942
12029,13.18,2022-01-15 05:00:00,10.012695,1017.1844,2.1372278,1.688724
12030,13.26,2022-01-15 06:00:00,10.74942,1017.1319,3.149868,1.6715175
12031,12.94,2022-01-15 07:00:00,10.166931,1017.2726,2.8099802,0.7844902
12032,11.52,2022-01-15 08:00:00,10.418152,1017.08936,1.8855735,0.2748591
12033,12.32,2022-01-15 09:00:00,10.401306,1017.35236,3.1373196,1.2161895
12034,11.32,2022-01-15 10:00:00,11.174866,1017.2095,6.4556394,1.5531172
12035,12.8,2022-01-15 11:00:00,11.307922,1017.19196,3.7664394,-1.5975448
12036,11.88,2022-01-15 12:00:00,11.247772,1017.31805,5.6819153,0.3974884
12037,13.86,2022-01-15 13:00:00,12.019348,1017.16486,4.6068854,-2.163378
12038,14.7,2022-01-15 14:00:00,12.553864,1016.98975,6.125517,-2.2407022
12039,14.79,2022-01-15 15:00:00,12.416718,1016.41486,3.0940468,-3.2894368
12040,14.74,2022-01-15 16:00:00,14.68512,1016.20483,7.720925,-2.5531032
12041,15.41,2022-01-15 17:00:00,13.546936,1015.9333,7.5694695,-2.6076121
12042,14.58,2022-01-15 18:00:00,14.234192,1015.4729,8.352415,-3.692546
12043,12.58,2022-01-15 19:00:00,12.325531,1015454,6.5340033,4.8480053
12044,13.91,2022-01-15 20:00:00,12.114868,1015.7912,4.537699,5.19246
12045,13.74,2022-01-15 21:00:00,11.57782,1015.9838,3.6038144,3.281563
12046,14.05,2022-01-15 22:00:00,11.569366,1016.2557,4.695981,3.6904848
12047,13.26,2022-01-15 23:00:00,11.319489,1016.4325,5.152976,2.8831336
12048,13.02,2022-01-16 00:00:00,10.864532,1016.55475,5.2544847,2.1585877
12049,12.85,2022-01-16 01:00:00,10.324707,1016.12146,2.8540468,2.6875215
12050,11.88,2022-01-16 02:00:00,10.430237,1015.9247,4.067861,2.8304913
12051,12.22,2022-01-16 03:00:00,10.134491,1015.83093,6.326236,1.7921199
12052,11.83,2022-01-16 04:00:00,10.025665,1015.6247,3.2540312,3.964433
12053,10.74,2022-01-16 05:00:00,9.778442,1015.3285,4.2934694,3.2176046
12054,10.17,2022-01-16 06:00:00,8.596466,1015.61237,2.8219018,2.4826336
12055,10.69,2022-01-16 07:00:00,8.152466,1015.71783,-2.3649187,-1.5018294
12056,8.05,2022-01-16 08:00:00,7.726837,1015.26263,-2.8713336,-0.9557317
12057,8.29,2022-01-16 09:00:00,7.311737,1015.3095,-0.95837194,-2.1097121
12058,8.62,2022-01-16 10:00:00,7.974701,1015.60474,-0.85576075,0.73416585
12059,9.48,2022-01-16 11:00:00,8.664124,1015.61,0.64042485,-1.2792637
12060,10.27,2022-01-16 12:00:00,10.008301,1015.41156,-1.5044591,0.79512244
12061,10.66,2022-01-16 13:00:00,11.079254,1015.6426,2.6755416,2.4334269
12062,11.42,2022-01-16 14:00:00,11.2873535,1015.6758,3.3402243,2.7972999
12063,11.32,2022-01-16 15:00:00,11.54071,1015.9246,3.5469265,4.0468907
12064,11.44,2022-01-16 16:00:00,11.667816,1016.00287,2.8831797,3.5013385
12065,12.05,2022-01-16 17:00:00,11.886322,1016.45526,5.14361,3.9962075
12066,12.36,2022-01-16 18:00:00,11.877594,1016.42224,4.4229264,4.3427744
12067,11.76,2022-01-16 19:00:00,12.007263,1016.4652,4.790968,4.3093715
12068,12.15,2022-01-16 20:00:00,11.917938,1016.44135,4.5974326,4.5147448
12069,12.1,2022-01-16 21:00:00,11.720184,1016.5039,3.943052,4.3713846
12070,11.69,2022-01-16 22:00:00,11.544281,1016.94,3.2506278,4.551111
12071,11.61,2022-01-16 23:00:00,11.227783,1017.0464,2.6578665,4.1649885
12072,11.32,2022-01-17 00:00:00,10.127808,1017.4662,1.0673139,3.8837054
12073,10.12,2022-01-17 01:00:00,7.375305,1017.99805,-1.7177114,-0.7037748
12074,8.87,2022-01-17 02:00:00,6.897156,1018.25244,-1.7762481,1.079316
12075,7.84,2022-01-17 03:00:00,6.642212,1018.6731,-2.2200615,0.8927723
12076,7.29,2022-01-17 04:00:00,6.250824,1018.80585,-2.1600325,0.39090076
12077,6.89,2022-01-17 05:00:00,6.3851624,1019.3134,-2.399415,0.43154415
12078,6.38,2022-01-17 06:00:00,7.0108337,1019.52423,-2.5014765,0.7075344
12079,6.2,2022-01-17 07:00:00,6.3247986,1019.9514,-2.5519543,0.031615913
12080,5.95,2022-01-17 08:00:00,5.887268,1020.21735,-2.0831382,0.28835815
12081,5.67,2022-01-17 09:00:00,5.7852173,1020.5769,-2.3258657,0.16879687
12082,5.62,2022-01-17 10:00:00,5.8521423,1020.6985,-2.115659,-0.38359368
12083,7.42,2022-01-17 11:00:00,7.828003,1020.83,-2.3076117,-0.8190271
12084,11.05,2022-01-17 12:00:00,10.010834,1021.05237,-1.1093975,0.8429235
12085,13.16,2022-01-17 13:00:00,11.417084,1021.4129,0.8895959,1.9451218
12086,12.68,2022-01-17 14:00:00,12.449127,1021.49115,1.4064819,3.2997692
12087,13.16,2022-01-17 15:00:00,12.960571,1021.56085,2.7725677,4.3210983
12088,13.21,2022-01-17 16:00:00,13.317352,1021.5889,3.7379146,4.941497
12089,13.88,2022-01-17 17:00:00,13.370361,1021.7166,3.8371825,5.7409844
12090,14.19,2022-01-17 18:00:00,13.3411255,1021.94135,4.2530313,5.8144727
12091,14.1,2022-01-17 19:00:00,13.357971,1022.0504,4.1031938,5.888722
12092,14.12,2022-01-17 20:00:00,13.13974,1022.2653,4.185916,5.86353
12093,14.6,2022-01-17 21:00:00,13.05542,1022.2193,3.425338,5.47361
12094,14.7,2022-01-17 22:00:00,12.744537,1022.1946,2.89886,4.596235
12095,13.98,2022-01-17 23:00:00,12.335236,1022.34424,2.6476777,4.762737
12096,13.38,2022-01-18 00:00:00,11.458038,1022.8551,0.094097845,3.4034026
12097,12.15,2022-01-18 01:00:00,8.690979,1023.0578,0.57209903,1.8380638
12098,10.91,2022-01-18 02:00:00,8.000092,1024.0245,-1.8857547,-0.037866563
12099,9.71,2022-01-18 03:00:00,7.3610535,1023.37054,-2.124706,0.055088494
12100,8.99,2022-01-18 04:00:00,7.064026,1024.3121,-2.1843672,-0.24592984
12101,8.09,2022-01-18 05:00:00,7.2867126,1023.85547,-2.5726104,-0.6184132
12102,7.62,2022-01-18 06:00:00,7.282837,1024.0049,-2.4886951,-0.410605
12103,7.19,2022-01-18 07:00:00,6.7785034,1023781,-2.1840935,-0.47964898
12104,6.64,2022-01-18 08:00:00,6.7772827,1023.85266,-1.9429536,-1.0785283
12105,6.18,2022-01-18 09:00:00,6.586609,1023.7248,-2.3944566,-0.48886725
12106,6.03,2022-01-18 10:00:00,7.1803284,1023.7554,-2.8131285,-0.35752946
12107,8.12,2022-01-18 11:00:00,8.692261,1023.9254,-2.549174,0.34276903
12108,12.34,2022-01-18 12:00:00,11.080139,1023.80975,-1.9656881,1.967493
12109,13.23,2022-01-18 13:00:00,13.016266,1023.54736,-2.6126614,2.4548888
12110,13.67,2022-01-18 14:00:00,14.454041,1023.1028,-1.4121695,3.0064907
12111,15.29,2022-01-18 15:00:00,15.641998,1022.44495,-0.29654464,3.252798
12112,15.58,2022-01-18 16:00:00,16.34967,1021.99915,0.9430663,4.3097496
12113,15.75,2022-01-18 17:00:00,16.83429,1021.49115,1.5147846,4.8106627
12114,15.75,2022-01-18 18:00:00,16.567474,1021.0737,3.5762513,6.1669583
12115,15.25,2022-01-18 19:00:00,15.889679,1020.5383,4.5200744,7.970971
12116,16.08,2022-01-18 20:00:00,15.58432,1020.08984,3.883327,8.039554
12117,15.7,2022-01-18 21:00:00,15.376038,1019.76447,3.4129713,7.5466323
12118,15.58,2022-01-18 22:00:00,14.877197,1019.5672,3.2699335,6.7650213
12119,14.84,2022-01-18 23:00:00,14.57019,1019.59796,1.8140113,5.0491943
12120,14.07,2022-01-19 00:00:00,13.40979,1019.20935,0.29343602,4.040265
12121,13.16,2022-01-19 01:00:00,11.089783,1017.4537,-0.7435791,1.2824055
12122,11.78,2022-01-19 02:00:00,9.894104,1018.23376,-0.8395636,1.5707517
12123,10.64,2022-01-19 03:00:00,9.406708,1017.80743,-0.51584524,1.1951051
12124,9.95,2022-01-19 04:00:00,8.672638,1017.46576,-1.131819,1.6922978
12125,9.21,2022-01-19 05:00:00,8.760864,1016.8871,-2.659812,0.22925249
12126,8.77,2022-01-19 06:00:00,8.401001,1016.6797,-2.2187424,0.34770328
12127,8.52,2022-01-19 07:00:00,8.097046,1016.65967,-1.639726,0.6143289
12128,9.88,2022-01-19 08:00:00,7.5959167,1016.25146,-1.9768248,0.89132565
12129,12.58,2022-01-19 09:00:00,8.282532,1016.1484,-2.8453104,0.32943675
12130,11.27,2022-01-19 10:00:00,8.4982605,1016.18414,-2.5809495,-0.67737883
12131,11.32,2022-01-19 11:00:00,10.024414,1016.3312,-1.9318807,-0.057804685
12132,12.8,2022-01-19 12:00:00,13.422241,1016.2937,-0.62256914,-1.0570586
12133,14.82,2022-01-19 13:00:00,14.813904,1016.49554,1.0301801,-0.111963525
12134,15.15,2022-01-19 14:00:00,15.933258,1016.3471,1.8242133,0.5053204
12135,15.77,2022-01-19 15:00:00,17.187592,1016.13354,1.4990938,0.45404112
12136,20.15,2022-01-19 16:00:00,15.73584,1016.2919,3.4002721,-2.6825218
12137,15.84,2022-01-19 17:00:00,16.167694,1016.2221,3.3762434,-0.4451776
12138,16.06,2022-01-19 18:00:00,16.371887,1016.2813,2.7902122,0.8775848
12139,16.15,2022-01-19 19:00:00,16.446503,1016.16626,2.4680676,2.1544175
12140,16.53,2022-01-19 20:00:00,16.03894,1016.2053,2.4711192,2.3489137
12141,16.87,2022-01-19 21:00:00,16.045502,1016.03284,1.7045538,1.1605401
12142,16.68,2022-01-19 22:00:00,15.752686,1016.1518,1.7784102,-0.15655184
12143,15.91,2022-01-19 23:00:00,14.998962,1015.88696,1.16921,-0.70225817
12144,14.7,2022-01-20 00:00:00,14.043701,1016.01013,1.1049498,-0.3037237
12145,13.18,2022-01-20 01:00:00,12.420166,1016.4236,0.4873238,-2.9828048
12146,12.03,2022-01-20 02:00:00,11.630066,1016928,-0.26872414,-2.4023957
12147,11.27,2022-01-20 03:00:00,10.767426,1016.2784,-0.789498,-1.8243585
12148,11.18,2022-01-20 04:00:00,11.28125,1015.9984,-1.2689015,-0.0010318689
12149,10.15,2022-01-20 05:00:00,10.137756,1015.70593,-1.484687,1.6435537
12150,9.78,2022-01-20 06:00:00,11.647736,1015.46936,-1.0581619,-0.33476576
12151,9.44,2022-01-20 07:00:00,11.019592,1015.49866,1.1819888,-0.3345023
12152,9.34,2022-01-20 08:00:00,11.831329,1015.5213,-0.55514705,0.7995674
12153,8.94,2022-01-20 09:00:00,9.049438,1015.59155,-2.0521584,0.8783067
12154,8.77,2022-01-20 10:00:00,9.277161,1015.3018,-0.89247054,-2.0269089
12155,10.64,2022-01-20 11:00:00,10.725952,1014.8332,-0.4299452,-1.8882691
12156,12.94,2022-01-20 12:00:00,11.852722,1014.2615,1.1393683,-1.0233164
12157,15.46,2022-01-20 13:00:00,14.626587,1014.37695,1.0030748,-1.6680698
12158,16.11,2022-01-20 14:00:00,15.216949,1014.1065,3.5507312,-1.09658
12159,15.75,2022-01-20 15:00:00,15.387573,1013.9163,3.42842,-1.2151333
12160,14.7,2022-01-20 16:00:00,15.563477,1013.8086,3.5544086,-1.914919
12161,15.22,2022-01-20 17:00:00,15.467926,1013.3021,4.07264,-2.0293746
12162,15.03,2022-01-20 18:00:00,14.800293,1013.12726,3.1819801,-3.223694
12163,14.7,2022-01-20 19:00:00,15.198334,1012.5951,4.2326603,-6.1242843
12164,13.88,2022-01-20 20:00:00,15.177216,1013.0256,4.4753428,-4.4074144
12165,15.51,2022-01-20 21:00:00,15.140167,1012.6755,4.3013864,-5.6379333
12166,15.8,2022-01-20 22:00:00,15.083862,1012.5179,3.978103,-5.3698626
12167,15.1,2022-01-20 23:00:00,14.54953,1012.4701,3.194227,-5.110537
12168,14.74,2022-01-21 00:00:00,13.508301,1012.5976,2.3799818,-4.316548
12169,13.76,2022-01-21 01:00:00,11.257446,1012032,-0.71639526,-3.1144636
12170,13.26,2022-01-21 02:00:00,11.229065,1011.5985,-0.18064761,-3.9399533
12171,12.65,2022-01-21 03:00:00,11.246887,1011.08655,0.26318046,-4.304957
12172,12.29,2022-01-21 04:00:00,11.288666,1010.9331,0.65208316,-4.0230455
12173,11.35,2022-01-21 05:00:00,11.578217,1011.6398,1.2316328,-4.461649
12174,10.52,2022-01-21 06:00:00,11.679047,1011.4034,1.3283285,-3.9098554
12175,9.53,2022-01-21 07:00:00,11.195435,1011.1398,0.5471499,-3.2322888
12176,9.9,2022-01-21 08:00:00,11.261108,1010.80853,0.70729256,-3.699448
12177,9.39,2022-01-21 09:00:00,11.180817,1010.78094,0.80791426,-3.526261
12178,9.24,2022-01-21 10:00:00,11.200317,1010.68835,1.036448,-3.875465
12179,11.03,2022-01-21 11:00:00,12.182861,1010.5867,1.2514997,-4.2672515
12180,14.55,2022-01-21 12:00:00,13.717194,1010.2327,1.9557048,-4.8418145
12181,15.82,2022-01-21 13:00:00,14.555756,1010.25006,3.351112,-5.9681134
12182,16.3,2022-01-21 14:00:00,15.234039,1010.1375,3.4845865,-6.0897355
12183,15.96,2022-01-21 15:00:00,15.81189,1010.0401,4.2456594,-6.3939915
12184,16.68,2022-01-21 16:00:00,16.201416,1009.85406,4.4571075,-6.839842
12185,16.92,2022-01-21 17:00:00,16.019348,1009.9743,5.3651752,-7.0354867
12186,16.18,2022-01-21 18:00:00,15.9991455,1009.7173,5.2656937,-7.7129345
12187,16.49,2022-01-21 19:00:00,16.00766,1009.2852,4.5967216,-8.092853
12188,17.18,2022-01-21 20:00:00,15.890961,1008.71423,3.7601378,-7.9362497
12189,17.01,2022-01-21 21:00:00,15.425018,1008.0275,3.3280368,-8.081796
12190,16.49,2022-01-21 22:00:00,14.786041,1007.8339,3.2241342,-9.031814
12191,15.87,2022-01-21 23:00:00,14.049896,1007.6833,3.0668046,-8.975716
12192,15.17,2022-01-22 00:00:00,13.7803955,1007.4011,2.9070725,-8.735173
12193,15.06,2022-01-22 01:00:00,12.691406,1006.41174,0.36205655,-5.752896
12194,14.34,2022-01-22 02:00:00,12.984528,1005.8668,0.03759195,-6.4316797
12195,14.12,2022-01-22 03:00:00,12.9861145,1004.55347,1.1990114,-6.9993267
12196,14.0,2022-01-22 04:00:00,13.215149,1004.31805,0.6564832,-7.1897182
12197,13.91,2022-01-22 05:00:00,13.533142,1003.33154,0.1963028,-8.285386
12198,13.47,2022-01-22 06:00:00,13.980682,1002.53906,0.28051615,-9.192353
12199,14.29,2022-01-22 07:00:00,13.976105,1001.50995,-0.9050429,-7.5706396
12200,14.74,2022-01-22 08:00:00,14.110504,1000.3884,-1.0553716,-10.670084
12201,13.21,2022-01-22 09:00:00,14.194824,1000.1744,-0.17445226,-11.366201
12202,13.38,2022-01-22 10:00:00,14.580139,999.9163,2.4222019,-14.893736
12203,13.57,2022-01-22 11:00:00,14.468658,1000.3525,2.3246276,-10.47593
12204,13.02,2022-01-22 12:00:00,13.9721985,1000.9381,10.483396,1.7372608
12205,12.65,2022-01-22 13:00:00,13.099884,1002.9772,10.17201,3.7694395
12206,12.34,2022-01-22 14:00:00,12.750702,1004748,10.925385,0.6959086
12207,12.94,2022-01-22 15:00:00,12.575958,1006.1167,10.284712,-1.7345155
12208,13.02,2022-01-22 16:00:00,12.608429,1006.8418,9.1962805,-3.8993049
12209,14.91,2022-01-22 17:00:00,14.177246,1007.53546,8.493962,-6.935378
12210,15.68,2022-01-22 18:00:00,12.898468,1007.69885,7.0404415,-7.738468
12211,15.46,2022-01-22 19:00:00,14.413208,1008.2518,5.6968575,-9.275158
12212,15.6,2022-01-22 20:00:00,14.847839,1008.0606,6.063043,-9.470963
12213,14.74,2022-01-22 21:00:00,13.413208,1008.02783,4.166494,-10.210233
12214,13.38,2022-01-22 22:00:00,13.275269,1007.9573,6.1245537,-11.313993
12215,13.09,2022-01-22 23:00:00,13.543335,1007.7897,5.6800036,-11.480857
12216,13.45,2022-01-23 00:00:00,13.836975,1007.4958,6.275631,-12.362043
12217,14.0,2022-01-23 01:00:00,13.179565,1007.1454,4.8312244,-11.386726
12218,13.95,2022-01-23 02:00:00,13.421234,1007.0048,7.0133305,-11.320754
12219,14.55,2022-01-23 03:00:00,13.776978,1006.58624,6.970518,-10.872456
12220,14.27,2022-01-23 04:00:00,13.946106,1007.10065,8.097141,-8.9263315
12221,13.5,2022-01-23 05:00:00,13.84256,1006584,9.9755,-8.487656
12222,13.98,2022-01-23 06:00:00,13.928436,1007.69366,9.122528,-6.9789906
12223,14.27,2022-01-23 07:00:00,13.899506,1008.4229,8.723541,-5.4393854
12224,14.27,2022-01-23 08:00:00,13.683807,1009.2492,7.38622,-4.2965403
12225,13.43,2022-01-23 09:00:00,13.562836,1009.4526,5.752783,-5.588856
12226,12.99,2022-01-23 10:00:00,12.898254,1010.03485,6.917028,-1.502657
12227,12.9,2022-01-23 11:00:00,13.297913,1010.56995,6.2743893,-3.639841
12228,13.91,2022-01-23 12:00:00,13.6033325,1010.5281,7.150023,-3.2572594
12229,14.41,2022-01-23 13:00:00,14.777435,1010.93365,7.577041,-4.0988765
12230,13.79,2022-01-23 14:00:00,15.296082,1011348,7.6458635,-4.2345963
12231,14.43,2022-01-23 15:00:00,15.649994,1011.9546,7.9261556,-3.9846287
12232,15.7,2022-01-23 16:00:00,15.788269,1012.3137,8.233923,-3.4258435
12233,15.39,2022-01-23 17:00:00,15.884125,1012.9623,7.663512,-3.6062682
12234,15.68,2022-01-23 18:00:00,15.871582,1013.4006,7.110339,-3.6851053
12235,15.65,2022-01-23 19:00:00,15.780457,1013.61487,6.5997334,-4.034633
12236,15.32,2022-01-23 20:00:00,15.440338,1013.94977,6.157107,-4.46068
12237,15.56,2022-01-23 21:00:00,14.708099,1013.9334,5.20677,-4.645384
12238,15.39,2022-01-23 22:00:00,14.169037,1014.54205,5.3258977,-4.3027077
