Time,T2,T2_WRF,PP,PP_WRF,P_WRF,U10_WRF,V10_WRF
2019-12-05 10:00:00,10.96,10.060486,0,0.011648148,1019.02405,2.8382251,1.9455551
2019-12-05 11:00:00,14.41,11.044037,0,0.04449399,1019.1454,2.4078667,3.5283568
2019-12-05 12:00:00,17.25,11.7934265,0,0.046945438,1019.09717,2.5271127,3.5442429
2019-12-05 13:00:00,17.65,12.647003,0,0,1019.1501,2.401416,3.6047397
2019-12-05 14:00:00,17.25,13.649414,0,0,1019.13477,1.8405873,3.395894
2019-12-05 15:00:00,18.1,14.803741,0,0,1019.21643,2.3058105,3.2066038
2019-12-05 16:00:00,19.67,15.744171,0,0,1019.079,3.1470568,3.9555688
2019-12-05 17:00:00,20.22,16.157288,0,0.030761898,1018.9964,4.896877,5.3732395
2019-12-05 18:00:00,22.18,16.222076,0,0.05752343,1018.9868,5.7000146,5.445022
2019-12-05 19:00:00,19.56,16.09906,0,0.03679973,1018.89124,6.31438,5.6243258
2019-12-05 20:00:00,17.11,15.757172,0,0.008826703,1018.8274,6.380917,5.246157
2019-12-05 21:00:00,15.8,15.092804,0,0,1018.8601,6.204533,4.6991906
2019-12-05 22:00:00,14.39,14.262512,0,0,1019.0781,5.941759,4.342787
2019-12-05 23:00:00,13.38,13.242493,0,0,1019.17334,5.187753,4.137275
2019-12-06 00:00:00,12.82,11.881683,0,0,1020.2893,8.082114,3.1937728
2019-12-06 01:00:00,12,10.526825,0,0,1019.28345,5.9177585,3.3236694
2019-12-06 02:00:00,11.13,10.186584,0,0,1018.7519,5.236215,3.0349107
2019-12-06 03:00:00,10.54,9.970306,0,0,1018.97327,4.0801926,4.063221
2019-12-06 04:00:00,10.12,9.737091,0,1.5957564e-06,1018.9253,4.381413,4.3374357
2019-12-06 05:00:00,9.98,9.54541,0,0,1018.9094,4.280576,4.189398
2019-12-06 06:00:00,10.69,9.091522,0,3.7906466e-07,1019.3679,2.207694,2.373242
2019-12-06 07:00:00,11.08,8.539917,0,1.3696108e-06,1019.52673,2.1948864,1.9156644
2019-12-06 08:00:00,10.98,8.454376,0,1.130514e-06,1019.56494,3.0750966,2.6525407
2019-12-06 09:00:00,10.27,8.298523,0,1.7773527e-07,1019.7347,2.5491693,2.461043
2019-12-06 10:00:00,10.54,8.342316,0,1.536655e-07,1019.87634,2.6026342,2.2417576
2019-12-06 11:00:00,14.48,9.961151,0,0,1019.89197,3.2154489,4.2269545
2019-12-06 12:00:00,15.44,10.8776245,0,0,1019.9682,2.677665,5.5002804
2019-12-06 13:00:00,18.22,11.639832,0,0,1019.9852,1.6177366,5.370928
2019-12-06 14:00:00,16.32,12.473114,0,0,1019.90265,0.8214344,4.388589
2019-12-06 15:00:00,15.65,13.455658,0,0,1019.58594,0.5342587,3.395917
2019-12-06 16:00:00,15.63,14.553375,0,0.0005889848,1019.16815,1.359013,1.3544558
2019-12-06 17:00:00,16.46,14.264557,0,0.005815397,1019.04065,2.5034964,1.3856912
2019-12-06 18:00:00,17.68,15.002808,0,0.00980054,1018.7761,5.021626,2.115143
2019-12-06 19:00:00,18.25,15.408691,0,0.005290052,1018.44037,7.370471,3.200857
2019-12-06 20:00:00,17.68,14.39975,0,0,1018.2582,7.448301,3.6701496
2019-12-06 21:00:00,19.22,14.472839,0,0,1018.1858,6.90391,3.9802158
2019-12-06 22:00:00,19.13,14.037872,0,0,1018.0932,5.8394866,4.1307907
2019-12-06 23:00:00,16.34,13.006744,0,0,1018.065,4.8803697,4.004222
2019-12-07 00:00:00,14.12,13.320587,0,0,1018.69226,5.320324,2.6764634
2019-12-07 01:00:00,12.9,10.583069,0,0,1017.4355,4.6327066,2.7933276
2019-12-07 02:00:00,11.95,10.259491,0,0,1017.3176,4.3007755,4.5044475
2019-12-07 03:00:00,11.54,9.511627,0,0,1017.4602,3.5488617,3.6942632
2019-12-07 04:00:00,11.56,9.283142,0,0,1017.46796,3.098928,3.735336
2019-12-07 05:00:00,11.32,9.125671,0,0,1017.22876,2.7218008,3.5149744
2019-12-07 06:00:00,11.03,9.160431,0,0,1017.20294,1.8522478,3.5547714
2019-12-07 07:00:00,10.69,9.155273,0,0,1017.4514,1.2943684,3.7293475
2019-12-07 08:00:00,10.12,8.973297,0,0,1017.4674,1.7347597,3.4666932
2019-12-07 09:00:00,10.03,8.771515,0,0,1017.67633,2.1886308,3.3353162
2019-12-07 10:00:00,10.17,9.001373,0,0,1018.01697,2.514721,3.3411489
2019-12-07 11:00:00,14.6,10.542206,0,0,1018.2278,2.2685916,3.6579654
2019-12-07 12:00:00,16.18,11.592651,0,0,1018.15735,1.7143215,3.855628
2019-12-07 13:00:00,14.39,12.593628,0,0.0006778555,1018.0557,1.3215747,2.45484
2019-12-07 14:00:00,18.41,13.300415,0,0.0044165403,1017.8022,1.1951174,2.3739264
2019-12-07 15:00:00,19.7,14.642242,0,0.121163145,1017.2946,2.1050432,3.0942478
2019-12-07 16:00:00,19.08,15.599945,0,0.16678566,1017.0282,3.8289437,4.086491
2019-12-07 17:00:00,20.08,16.595337,0,0.13501385,1016.7732,5.0110016,4.8506956
2019-12-07 18:00:00,20.96,17.095581,0,0.11929086,1016.5751,6.2907143,4.560767
2019-12-07 19:00:00,20.82,17.150635,0,0.10208225,1016.40967,5.922977,5.232957
2019-12-07 20:00:00,19.56,16.660278,0,0.08230263,1016.29443,6.1143045,4.5610833
2019-12-07 21:00:00,18.96,16.315643,0,0.040619075,1016.1549,5.6922274,4.1210976
2019-12-07 22:00:00,18.87,15.483246,0,0.047936738,1016.10425,5.4490943,3.4807782
2019-12-07 23:00:00,16.03,14.32608,0,0.06185192,1016.23914,4.822164,2.9189305
2019-12-08 00:00:00,14.51,13.16037,0,0.050593853,1016.3602,7.1454134,2.6951773
2019-12-08 01:00:00,13.23,11.261078,0,0,1015.5876,4.622854,1.844837
2019-12-08 02:00:00,12.61,10.970123,0,0,1015.38513,5.089466,2.4111893
2019-12-08 03:00:00,12.61,10.675812,0,2.280133e-06,1015.49835,4.407269,3.0062635
2019-12-08 04:00:00,12.94,10.558228,0,2.3869145e-06,1015.3214,3.466125,2.423981
2019-12-08 05:00:00,12.44,10.944122,0,0,1015.3725,2.2778125,2.2847788
2019-12-08 06:00:00,11.71,10.662964,0,3.5926878e-05,1015.6209,1.3196526,1.3744336
2019-12-08 07:00:00,11.64,10.430054,0,0.0018595265,1015.88416,1.6723644,-0.048901074
2019-12-08 08:00:00,11.66,10.3758545,0,0.0029822628,1015.9469,2.2343483,-0.69258434
2019-12-08 09:00:00,11.32,10.379486,0,0.0007342901,1016.0313,2.2399533,0.14740317
2019-12-08 10:00:00,11.83,10.377136,0,0.00034715235,1016.069,1.8058246,-0.28184578
2019-12-08 11:00:00,13.5,10.412415,0,0.048026122,1015.9397,2.202816,-0.49999064
2019-12-08 12:00:00,15.7,11.032227,0,0.00018187612,1015.56335,2.578939,0.33205262
2019-12-08 13:00:00,19.29,13.123199,0,3.427267e-06,1015.2807,1.9473174,1.4798084
2019-12-08 14:00:00,18.82,14.512054,0,0.002742786,1014.93445,1.1760589,1.5390583
2019-12-08 15:00:00,19.27,14.054962,0,0.12188479,1014.79913,2.018031,-0.22024554
2019-12-08 16:00:00,21.22,13.834991,0,0.12579869,1014.748,3.2421553,-1.8952386
2019-12-08 17:00:00,21.87,14.718109,0,0.13206485,1014.4532,3.9062662,-0.72389203
2019-12-08 18:00:00,19.46,15.429504,0,0.12819767,1014.1976,5.394174,0.3533488
2019-12-08 19:00:00,18.94,15.097748,0,0.10852343,1013.83545,4.9798374,-0.70339733
2019-12-08 20:00:00,18.96,13.936096,0,0.14575821,1013.5514,4.263959,-2.136078
2019-12-08 21:00:00,16.37,13.1779175,0,0.17671728,1013.4659,3.8974907,-1.659197
2019-12-08 22:00:00,15.44,13.372711,0,0.12724888,1013.40173,4.368955,-0.76778823
2019-12-08 23:00:00,14.96,12.718201,0,0.036417842,1013.44617,3.1495788,-1.4641696
2019-12-09 00:00:00,14.1,12.796143,0,0.032802224,1013.7645,6.4784107,-1.4329835
2019-12-09 01:00:00,13.81,11.376862,0,0,1012.88275,3.6278846,-0.85481066
2019-12-09 02:00:00,13.62,10.934326,0,0,1012.06757,3.9905105,-1.2177749
2019-12-09 03:00:00,13.74,10.736328,0,0,1011.9448,2.8563979,-1.4725144
2019-12-09 04:00:00,13.35,10.380768,0,0,1011.9366,2.5439959,-1.9935316
2019-12-09 05:00:00,13.26,11.009399,0,7.1217364e-06,1011.7612,2.551319,-2.6301417
2019-12-09 06:00:00,13.18,11.628143,0,0.0002194879,1011.6329,2.0788496,-3.1084197
2019-12-09 07:00:00,13.04,11.836975,0,0.0043112934,1011.5489,1.7682973,-2.9029725
2019-12-09 08:00:00,12.8,11.962982,0,0.15625426,1011.2578,1.502499,-2.9058292
2019-12-09 09:00:00,12.15,12.043152,0.200000000000045,0.17216757,1011.0876,2.212879,-2.6370895
2019-12-09 10:00:00,12.46,12.087738,0,0.056491584,1011.01776,2.8368511,-2.1179335
2019-12-09 11:00:00,12.65,11.972046,0.200000000000045,0.026147485,1010.9902,2.8693576,-2.0983033
2019-12-09 12:00:00,13.4,12.69046,0,0.0015721619,1010.84796,3.6782405,-2.3214288
2019-12-09 13:00:00,13.74,12.445953,0,0.007042706,1010.928,3.5544152,-2.8962162
2019-12-09 14:00:00,14.7,12.919739,0,0.00033023953,1011.011,3.829197,-2.6903164
2019-12-09 15:00:00,17.61,14.105347,0,0.08583093,1011.0229,4.3133054,-2.2676554
2019-12-09 16:00:00,18.44,14.377228,0,0.1515966,1010.87555,3.9497588,-2.3353996
2019-12-09 17:00:00,16.89,13.5513,0,0.30908144,1010.86804,4.407526,-3.1601088
2019-12-09 18:00:00,19.72,13.818756,0,0.023844779,1010.7339,4.959287,-3.3412817
2019-12-09 19:00:00,18.84,16.452942,0,0.017877638,1010.34955,6.2383227,-3.338073
2019-12-09 20:00:00,17.42,16.20993,0,0.02580595,1010.36414,6.379108,-3.9494069
2019-12-09 21:00:00,17.32,15.427124,0,0.018178582,1010.5108,6.2441645,-4.326126
2019-12-09 22:00:00,15.8,14.653137,0,0.0091769695,1010.55084,5.865434,-4.486498
2019-12-09 23:00:00,14.94,13.577179,0,0.001880765,1010.5737,5.8963275,-4.3057547
2019-12-10 00:00:00,14.07,13.688843,0,0,1010.85486,4.4820194,-6.471201
2019-12-10 01:00:00,13.81,11.987915,0,0,1010.4133,2.5296767,-4.9228153
2019-12-10 02:00:00,13.74,11.891632,0,0,1009.94696,3.2690547,-5.354553
2019-12-10 03:00:00,13.79,12.285339,0,0.00052009383,1009.46124,4.17626,-4.791027
2019-12-10 04:00:00,13.83,12.323883,0,0.075262114,1009.3025,4.0659766,-4.731625
2019-12-10 05:00:00,13.69,12.458649,0,0.08100565,1009.53925,3.504095,-4.72493
2019-12-10 06:00:00,13.43,12.450378,0,0.64521325,1009.42163,3.438036,-4.586751
2019-12-10 07:00:00,13.16,12.524261,0,0.42980683,1009.25336,3.6384492,-4.9433746
2019-12-10 08:00:00,12.65,12.514984,0,0.5993179,1009.0692,3.5744116,-4.506496
2019-12-10 09:00:00,12.56,12.54599,0.399999999999977,0.27146685,1008.80396,3.9545004,-4.4635124
2019-12-10 10:00:00,12.51,12.57608,0.399999999999977,0.6250937,1008.55054,4.073087,-4.46481
2019-12-10 11:00:00,12.34,12.557068,0.600000000000023,0.34617257,1008.3736,4.4474506,-4.955911
2019-12-10 12:00:00,12.29,12.446686,1.39999999999998,0.1694355,1008.45526,3.5960152,-4.9898586
2019-12-10 13:00:00,12.39,12.631195,1.20000000000005,0.06094289,1008.42914,3.3661642,-5.6138487
2019-12-10 14:00:00,12.61,12.975647,1.60000000000002,0.045998335,1008.4055,3.572206,-6.5341263
2019-12-10 15:00:00,13.67,13.52594,0,0.07388091,1008.5686,2.976691,-6.6983323
2019-12-10 16:00:00,13.83,14.064331,0,0.10139251,1008.58514,3.121254,-7.0455484
2019-12-10 17:00:00,13.74,14.479492,0,0.078718424,1008.392,3.1244507,-7.5407577
2019-12-10 18:00:00,13.91,15.651367,0,0.08943367,1007.9364,3.384936,-8.228929
2019-12-10 19:00:00,14.29,14.618683,0,0.6395769,1007.39136,4.919813,-7.8114877
2019-12-10 20:00:00,14.96,14.097137,0,1.4411011,1006.42474,5.381033,-9.0615
2019-12-10 21:00:00,13.88,13.772339,0.200000000000045,1.2049189,1006.0115,4.8448606,-9.208639
2019-12-10 22:00:00,13.23,13.459595,0.600000000000023,4.7377124,1005.5971,4.531828,-9.119031
2019-12-10 23:00:00,12.87,13.2187805,1,3.0080233,1005.33026,4.3707285,-8.119566
2019-12-11 00:00:00,12.68,13.329895,0.399999999999977,2.5167723,1006.05774,3.4872696,-11.754605
2019-12-11 01:00:00,12.8,12.7771,0.600000000000023,0.6371225,1005.17303,2.4142146,-9.665885
2019-12-11 02:00:00,12.97,12.529694,0.399999999999977,2.7622418,1004.9718,3.9845388,-8.379741
2019-12-11 03:00:00,12.92,12.706177,0,0.80529284,1004.90063,6.2511992,-7.0049105
2019-12-11 04:00:00,12.65,12.293182,0,0.10263252,1004.59045,7.0853066,-3.5632427
2019-12-11 05:00:00,12.65,11.256195,0,0.057356834,1005.0577,6.630207,-2.7666292
2019-12-11 06:00:00,12.07,10.568939,0,0.056794643,1005.70435,4.64787,-2.5137928
2019-12-11 07:00:00,11.39,10.357208,0,0.21959162,1006.2472,5.938727,-3.011044
2019-12-11 08:00:00,11.03,10.189178,0,0.0015153885,1006.7738,5.2476416,-3.266808
2019-12-11 09:00:00,11.42,9.907898,0,0.08536291,1007.3379,5.2993946,-1.7419208
2019-12-11 10:00:00,10.76,10.199493,0,0.98736095,1007.8497,5.8501425,-1.4601184
2019-12-11 11:00:00,12.97,10.8316345,0,0.11405468,1008.2117,6.9458027,-0.44277728
2019-12-11 12:00:00,11.83,11.587372,0,0.0389266,1008.5719,7.3629746,0.902163
2019-12-11 13:00:00,8.69,9.733948,0.799999999999955,0.7054515,1009.74475,7.319402,0.15087435
2019-12-11 14:00:00,13.98,10.788971,0,0.9699173,1010.5859,6.558548,-0.5172799
2019-12-11 15:00:00,13.47,12.205627,0,0.24518633,1010.81726,8.207716,2.433993
2019-12-11 16:00:00,14.07,12.368683,0,0.011349201,1011.20276,9.6097975,2.1237674
2019-12-11 17:00:00,14.43,11.156036,0,0.014643192,1011.473,8.708403,0.0962097
2019-12-11 18:00:00,9.34,12.410736,0.399999999999977,0.010001659,1011.8691,9.723042,2.0457635
2019-12-11 19:00:00,13.45,11.5633545,0,0.07122326,1012.82916,8.2111845,2.1090271
2019-12-11 20:00:00,14.1,12.147583,0,0.09074497,1013.6242,8.432025,2.6631832
2019-12-11 21:00:00,13.64,10.322998,0,0.35498142,1014.36115,7.7121105,1.9389588
2019-12-11 22:00:00,13.23,10.697937,0,0.029232025,1014.837,7.9749165,1.0327876
2019-12-11 23:00:00,12.24,10.50531,0,0.00079631805,1015.5069,6.9347043,1.8394638
2019-12-12 00:00:00,11.13,11.40329,0,7.247925e-05,1016.3739,7.891671,2.749137
2019-12-12 01:00:00,10.32,8.186493,0,0,1016.2935,3.7694433,0.45961753
2019-12-12 02:00:00,9.85,7.630249,0,0,1016.43164,3.301794,0.36402586
2019-12-12 03:00:00,9.68,7.104431,0,0,1016.4957,2.8101585,-0.2266408
2019-12-12 04:00:00,9.31,6.1012573,0,0,1017.10516,1.8625568,-0.31003758
2019-12-12 05:00:00,8.72,5.6731567,0,0,1017.6643,1.7615511,-0.79674226
2019-12-12 06:00:00,8.69,5.419647,0,0,1017.94446,1.7832066,-0.98863584
2019-12-12 07:00:00,8.54,5.136841,0,0,1017.8103,1.5744772,-1.2085948
2019-12-12 08:00:00,7.62,4.9286804,0,0,1017.8113,1.5192299,-1.3678985
2019-12-12 09:00:00,8.22,4.878845,0,3.14289e-10,1017.97174,1.5857725,-1.2805221
2019-12-12 10:00:00,9.01,5.2981567,0,4.276644e-05,1018.15405,0.9281742,-1.7360107
2019-12-12 11:00:00,11.27,7.302002,0,0.0025213445,1017.85767,0.2704109,-2.0364814
2019-12-12 12:00:00,12.1,8.327911,0,0.0008651011,1017.5256,-0.05751311,-2.4755917
2019-12-12 13:00:00,11.86,9.23288,0,0.081978,1017.28265,-0.30914283,-2.871543
2019-12-12 14:00:00,11.69,12.327118,0,0.104353085,1016.35474,-0.29099923,-6.289334
2019-12-12 15:00:00,12.49,12.751099,0,0.2980358,1015.70825,1.2728349,-5.808105
2019-12-12 16:00:00,11.42,12.239136,0,0.40293798,1015.3318,1.3758812,-5.155671
2019-12-12 17:00:00,10.47,12.680237,0.399999999999977,0.46596086,1014.9213,1.8002946,-4.6552725
2019-12-12 18:00:00,10.71,12.957092,0.399999999999977,1.2214665,1014.5793,3.870734,-4.275499
2019-12-12 19:00:00,10.34,13.5546875,0,1.7325704,1014.18616,4.272789,-4.2132087
2019-12-12 20:00:00,10.59,13.624786,0,2.2707639,1013.9387,4.7062497,-3.2667332
2019-12-12 21:00:00,11.13,13.411133,0,2.4493594,1013.9408,4.074739,-2.2306628
2019-12-12 22:00:00,12.19,13.075897,0,2.2600594,1013.87024,4.3075356,-1.627386
2019-12-12 23:00:00,11.1,13.051453,0,1.7112675,1013.68164,4.546126,-1.8061998
2019-12-13 00:00:00,10.61,11.919128,0.399999999999977,0.54218864,1013.117,6.328537,-5.429688
2019-12-13 01:00:00,10.61,9.993744,0.600000000000023,6.649455e-05,1012.359,2.7681115,-3.00976
2019-12-13 02:00:00,10.59,10.528809,0.399999999999977,0.00215235,1011.394,2.4695776,-2.6704774
2019-12-13 03:00:00,10.52,10.558472,0.600000000000023,0.53902,1010.82794,3.2791095,-2.582319
2019-12-13 04:00:00,9.9,10.389435,0.399999999999977,0.44771826,1010.01984,1.6030058,-2.4548883
2019-12-13 05:00:00,9.63,10.34256,0,0.089137375,1009.781,0.102303945,-2.6171575
2019-12-13 06:00:00,10.32,10.389191,0,0.026450992,1009.06635,0.34653348,-3.2347977
2019-12-13 07:00:00,9.95,10.491943,0,0.19985211,1008.74963,0.024215616,-3.462693
2019-12-13 08:00:00,10,10.624359,0,0.2818048,1008.7683,0.6108315,-4.0701256
2019-12-13 09:00:00,10.34,10.652924,0,0.2923205,1008.14874,0.02802806,-4.92029
2019-12-13 10:00:00,10.37,10.686615,0.200000000000045,0.10514712,1007.6775,0.35333616,-5.852447
2019-12-13 11:00:00,10.39,10.881836,0.200000000000045,0.14782,1007.37866,0.57768583,-6.931118
2019-12-13 12:00:00,10.54,11.43042,0.799999999999955,0.11869407,1006.8903,0.21081872,-7.015488
2019-12-13 13:00:00,10.76,11.307892,0.399999999999977,2.7144403,1006.69836,-0.124231905,-5.8339624
2019-12-13 14:00:00,11.98,12.387726,0,2.7295384,1006.6942,4.692659,-7.4121804
2019-12-13 15:00:00,14.89,12.733063,0,1.9103494,1007.1793,5.807963,-2.637463
2019-12-13 16:00:00,14.91,14.7031555,0,0.10049534,1007.64374,8.7049465,0.66957366
2019-12-13 17:00:00,15.99,14.557098,0,0,1007.9939,8.274237,1.1849895
2019-12-13 18:00:00,16.15,14.523956,0,0,1008.3906,7.6242037,1.0920323
2019-12-13 19:00:00,16.72,14.357147,0,0,1008.721,7.6841545,0.9489683
2019-12-13 20:00:00,16.63,14.053192,0,0,1008.9865,7.4164867,0.4371336
2019-12-13 21:00:00,16.51,13.639374,0,0,1009.4989,7.322963,0.1089395
2019-12-13 22:00:00,16.11,13.06308,0,0,1010.0993,6.901968,0.014256242
2019-12-13 23:00:00,14.41,12.370056,0,0,1010.63336,5.6918564,-0.19765823
2019-12-14 00:00:00,12.22,12.134247,0,0,1011.1739,5.1043124,-2.076662
2019-12-14 01:00:00,12.03,9.317963,0,0,1011.26263,2.6296303,-1.8049783
2019-12-14 02:00:00,11.49,8.858246,0,0,1010.9366,3.0062943,-1.7441225
2019-12-14 03:00:00,11.64,8.631073,0,0,1011.25037,2.6488788,-1.6779093
2019-12-14 04:00:00,11.69,8.721466,0,0,1011.0729,2.3691192,-2.2256992
2019-12-14 05:00:00,11.69,8.890717,0,3.721327e-07,1011.4267,2.605311,-2.1935425
2019-12-14 06:00:00,11.54,8.99884,0,4.3860123e-06,1011.66205,2.695833,-2.1398761
2019-12-14 07:00:00,11.35,9.218048,0,3.0806e-06,1011.87445,2.7436492,-2.568042
2019-12-14 08:00:00,11.37,9.483093,0,4.6935183e-06,1011.9776,2.819781,-2.8738031
2019-12-14 09:00:00,11.44,10.242065,0,0.0049271784,1012.2435,3.2044249,-3.220239
2019-12-14 10:00:00,11.59,10.688812,0,0.00034006964,1012.5388,3.047589,-3.2089775
2019-12-14 11:00:00,12.1,11.998932,0,2.4344772e-05,1012.74976,3.6007433,-4.036768
2019-12-14 12:00:00,12.75,11.901978,0,0.0003534509,1012.8604,3.6084244,-4.5214043
2019-12-14 13:00:00,12.97,12.744598,0,0.04559893,1013.165,3.325673,-4.80861
2019-12-14 14:00:00,12.58,12.990295,0,0.013781428,1013.3114,3.2025046,-4.6588197
2019-12-14 15:00:00,12.75,13.554749,0,0.0305698,1013.35205,4.019008,-5.0261655
2019-12-14 16:00:00,15.56,13.683075,0,0.007359557,1013.3716,4.802977,-5.33357
2019-12-14 17:00:00,14.53,13.535034,0,0.019846968,1013.3713,4.8791776,-5.113275
2019-12-14 18:00:00,14.46,13.971161,0,0.002464451,1013.33844,5.858973,-4.7002945
2019-12-14 19:00:00,15.77,15.676544,0,0,1013.29736,7.5743318,-5.271679
2019-12-14 20:00:00,15.29,15.319092,0,0,1013.406,7.5157914,-5.4788566
2019-12-14 21:00:00,16.53,14.875488,0,0,1013.5071,7.257812,-4.9530506
2019-12-14 22:00:00,14.58,14.582794,0,0,1013.7081,6.88708,-4.049702
2019-12-14 23:00:00,13.98,13.860626,0,7.1525574e-07,1013.9586,6.417406,-3.093899
2019-12-15 00:00:00,13.4,12.680634,0,1.1920929e-07,1014.93744,5.3411922,-3.5157785
2019-12-15 01:00:00,12.44,10.83783,0,0.05099024,1014.5785,3.0413027,-3.14151
2019-12-15 02:00:00,12.27,10.539307,0,0.035143927,1014.45166,3.4540205,-2.9413493
2019-12-15 03:00:00,12.17,10.621338,0,0.016611502,1014.15045,4.178293,-2.576475
2019-12-15 04:00:00,12.22,10.785339,0,0.014764607,1014.26807,3.8838136,-1.6397432
2019-12-15 05:00:00,11.47,10.954315,0.200000000000045,0.0002873242,1014.3033,3.7828448,-1.2203068
2019-12-15 06:00:00,11.71,10.836151,0,0.0007279888,1014.56476,3.5376527,-0.74384737
2019-12-15 07:00:00,11.64,9.829987,0,2.9802322e-07,1015.1001,2.900293,-0.6738879
2019-12-15 08:00:00,11.44,9.717743,0,8.121133e-07,1015.58905,2.753696,-0.4566253
2019-12-15 09:00:00,10.71,10.282471,0,2.5331974e-07,1015.87445,3.4771562,0.39495453
2019-12-15 10:00:00,10.81,10.085876,0,2.0340085e-06,1016.29456,3.1570234,0.47887078
2019-12-15 11:00:00,13.26,10.251373,0,1.2144446e-06,1016.5711,3.2759216,0.1797379
2019-12-15 12:00:00,16.18,12.284241,0,4.567206e-06,1016.7555,3.363265,-0.22099257
2019-12-15 13:00:00,14.31,13.401276,0,4.4703484e-08,1016.9673,4.573269,0.03780039
2019-12-15 14:00:00,16.56,13.979767,0,0,1017.0341,5.3878517,0.14840396
2019-12-15 15:00:00,17.65,14.443298,0,0,1017.0736,5.88644,0.2878361
2019-12-15 16:00:00,14.53,14.735504,0,0.0009839237,1017.1804,6.3500795,0.29504645
2019-12-15 17:00:00,14.1,14.835114,0,0.002044864,1017.3089,6.814883,0.49886492
2019-12-15 18:00:00,14.17,14.752441,0,0.002453275,1017.52625,6.9871993,0.44129345
2019-12-15 19:00:00,12.41,14.544647,0.200000000000045,0.003133811,1017.7195,7.100212,0.41572636
2019-12-15 20:00:00,14.1,14.256409,0,0.0022432953,1017.9459,7.148216,0.47397962
2019-12-15 21:00:00,15.77,13.825562,0,0.0005491674,1018.052,7.1148853,0.3718427
2019-12-15 22:00:00,15.68,13.190491,0,1.4901161e-07,1018.1217,7.11627,0.40595645
2019-12-15 23:00:00,14.94,12.429871,0,0,1018.25116,6.2619543,0.38509923
2019-12-16 00:00:00,12.92,12.524139,0,5.066395e-07,1018.50037,6.3343973,-1.71583
2019-12-16 01:00:00,12.22,9.827179,0,9.1852826e-08,1018.3887,2.8602974,-1.2739049
2019-12-16 02:00:00,11.98,9.212067,0,9.452938e-06,1017.4085,2.704452,-1.3604722
2019-12-16 03:00:00,11.9,8.735992,0,9.693942e-06,1016.7154,2.2894878,-0.32913688
2019-12-16 04:00:00,11.88,7.9134827,0,4.782669e-08,1016.91876,1.9177048,0.17276272
2019-12-16 05:00:00,11.81,7.37973,0,0,1017.15607,1.9131243,-0.011009354
2019-12-16 06:00:00,11.93,6.951599,0,0,1017.2473,1.8254806,-0.8986856
2019-12-16 07:00:00,11.35,7.80249,0,3.3272681e-06,1017.53424,2.431064,-1.4244505
2019-12-16 08:00:00,11.2,7.7807007,0,2.5278025e-05,1017.6245,2.3751376,-1.3514141
2019-12-16 09:00:00,10.39,7.536743,0,5.3433672e-05,1017.7614,2.1872575,-1.2380232
2019-12-16 10:00:00,10.83,7.488159,0,3.6635334e-05,1017.6209,2.217491,-1.0463874
2019-12-16 11:00:00,15.1,7.981781,0,1.5807615e-05,1017.5474,1.971894,-0.81598383
2019-12-16 12:00:00,16.11,9.405334,0,1.5025435e-06,1017.4826,1.3621292,-0.5365003
2019-12-16 13:00:00,17.94,13.235107,0,5.477341e-08,1017.252,2.4816546,1.1551145
2019-12-16 14:00:00,17.27,14.171417,0,0,1017.07935,3.0410912,0.95475566
2019-12-16 15:00:00,16.87,14.812866,0,0,1016.87524,3.322117,0.8975951
2019-12-16 16:00:00,19.39,15.186279,0,0.03366013,1016.617,4.1029053,1.151349
2019-12-16 17:00:00,19.46,15.336426,0,0.043123808,1016.3473,5.0333014,0.7848874
2019-12-16 18:00:00,20.22,15.412689,0,0,1016.026,5.4796095,0.8017844
2019-12-16 19:00:00,18.46,15.25705,0,0,1015.6503,5.9725556,0.7793442
2019-12-16 20:00:00,19.15,14.991913,0,0,1015.2883,5.9535365,0.39599505
2019-12-16 21:00:00,18.41,14.585297,0,0.00022502244,1015.12305,5.629388,0.0042204987
2019-12-16 22:00:00,16.3,14.068359,0,0.004180759,1014.90326,4.966631,-0.79399794
2019-12-16 23:00:00,14.74,13.391724,0,0.006402172,1014.7289,4.252504,-1.1962392
2019-12-17 00:00:00,13.71,12.540527,0,0.0028195456,1015.1842,3.4076357,-1.9491941
2019-12-17 01:00:00,11.56,9.190002,0,0,1013.7361,1.2679136,-1.4061656
2019-12-17 02:00:00,11.78,8.460022,0,0,1013.4325,1.3926544,-1.3775833
2019-12-17 03:00:00,12.17,8.823517,0,0.00011588221,1012.37885,0.3302445,-2.1023982
2019-12-17 04:00:00,12.27,9.127502,0,0.00017604926,1011.8082,0.26663366,-2.431934
2019-12-17 05:00:00,12.07,9.502502,0,3.2003998e-05,1011.5937,-0.60498464,-3.2939992
2019-12-17 06:00:00,11.95,9.3941345,0,9.992626e-06,1011.14874,-0.19346716,-3.1887822
2019-12-17 07:00:00,11.98,9.33078,0,0,1010.55334,-0.5908693,-3.5893645
2019-12-17 08:00:00,11.88,9.415039,0,0,1009.9356,-0.55626094,-3.7382877
2019-12-17 09:00:00,11.95,10.230591,0,0.00034827,1009.2109,-0.44548118,-5.242295
2019-12-17 10:00:00,11.98,10.393768,0,0.0018767171,1008.5885,-0.583293,-5.8535786
2019-12-17 11:00:00,11.66,10.416443,0,0.039778993,1008.0131,-0.11456598,-6.0475187
2019-12-17 12:00:00,11.76,10.6918335,0.200000000000045,0.19477634,1007.4882,-1.2248282,-6.8664856
