Time,T2,T2_WRF,PP_WRF,P_WRF,U10_WRF,V10_WRF
2020-06-11 13:00:00,9.274,9.477844,0.10706234,990.9563,2.6181624,-3.6970263
2020-06-11 14:00:00,9.985,9.544678,0.014120102,991.1891,1.6841199,-4.223245
2020-06-11 15:00:00,9.678,9.534424,0.17772007,991.53076,1.8422023,-3.3562067
2020-06-11 16:00:00,10.286,10.300934,0.878252,991.49805,1.763836,-3.5468028
2020-06-11 17:00:00,9.666,10.886169,0.9085779,991.2935,4.037322,-4.491571
2020-06-11 18:00:00,9.189,10.92038,0.8098812,991.31006,5.1206627,-5.345742
2020-06-11 19:00:00,8.864,10.632996,1.5196075,991.58344,4.992654,-6.629426
2020-06-11 20:00:00,9.575,9.85498,1.3740921,991.9023,4.0047083,-5.078218
2020-06-11 21:00:00,9.359,8.70932,1.7890434,992.6,4.188005,-3.6827579
2020-06-11 22:00:00,9.45,8.624115,0.12605095,993.50336,4.365983,-3.5901978
2020-06-11 23:00:00,8.961,8.521454,0.004404068,994.6845,5.6473317,-2.3215227
2020-06-12 00:00:00,8.66,10.626068,0.00022888184,994.6097,9.161644,-1.8582873
2020-06-12 01:00:00,8.836,8.47525,0.017340045,995.6809,6.7830205,0.5163805
2020-06-12 02:00:00,8.546,7.489868,0.027312726,998.04474,7.108358,2.3959947
2020-06-12 03:00:00,8.142,7.223175,0.034445282,999.81525,6.7731137,2.6813917
2020-06-12 04:00:00,7.767,7.124176,0.115726866,1001.11334,4.971732,2.9710524
2020-06-12 05:00:00,6.97,6.747101,0.64094496,1002.44025,5.184171,1.627594
2020-06-12 06:00:00,6.14,6.419983,0.41288936,1003.5316,5.131675,0.60681164
2020-06-12 07:00:00,7.061,6.3542175,0.21999502,1004.5112,5.659009,-0.9884397
2020-06-12 08:00:00,6.84,6.5639954,0.48310053,1005.6241,7.2213907,2.7200232
2020-06-12 09:00:00,6.646,5.5790405,0.938884,1006.39014,3.4851902,0.6820789
2020-06-12 10:00:00,6.948,6.2304077,0.6783819,1007.5151,6.504716,1.2343425
2020-06-12 11:00:00,7.13,6.436371,0.14189053,1008.4963,4.996395,2.7809777
2020-06-12 12:00:00,7.135,6.731781,0.026945114,1009.5633,5.984399,2.1755683
2020-06-12 13:00:00,6.726,6.65036,0.06669092,1011.18353,4.545849,4.5295763
2020-06-12 14:00:00,7.363,6.5490417,0.72909737,1012.7994,4.613454,5.577939
2020-06-12 15:00:00,7.613,6.4692993,1.6643863,1014.1328,5.4172406,4.387947
2020-06-12 16:00:00,8.461,6.5725403,1.0794568,1015.0567,2.9243114,5.90398
2020-06-12 17:00:00,8.136,8.060944,0.5246315,1015.79724,4.891153,4.386517
2020-06-12 18:00:00,6.84,8.187927,0.0079813,1016.73694,4.1870904,4.7240186
2020-06-12 19:00:00,8.142,8.339386,0.0002527237,1017.4075,3.9203796,3.8737352
2020-06-12 20:00:00,8.324,7.861969,0,1017.9849,3.2726471,2.3602483
2020-06-12 21:00:00,7.539,6.8396606,0,1019.1186,3.2123005,1.8272438
2020-06-12 22:00:00,5.605,6.019745,1.4305115e-06,1020.36646,3.1457665,1.386468
2020-06-12 23:00:00,6.76,5.6039124,9.059906e-06,1021.1186,2.8228796,0.68610996
2020-06-13 00:00:00,7.465,9.359741,0.0063757896,1021.9124,6.7830825,0.94752586
2020-06-13 01:00:00,7.374,5.8595886,0,1021.71545,2.9824574,-0.92054313
2020-06-13 02:00:00,7.471,6.4108276,0.04618145,1021.50995,3.5644205,-2.543477
2020-06-13 03:00:00,7.477,6.2162476,0.096372455,1021.7765,2.1643946,-2.4572542
2020-06-13 04:00:00,7.084,6.7683105,0.012705088,1022.1055,1.5935036,-2.6583698
2020-06-13 05:00:00,7.386,6.3617554,3.299117e-05,1022.2225,1.680922,-2.979384
2020-06-13 06:00:00,7.653,6.6219177,0.21645932,1022.5093,1.9204133,-2.021105
2020-06-13 07:00:00,7.477,6.934906,0.062065363,1022.3399,1.6562687,-3.091309
2020-06-13 08:00:00,7.642,6.753418,0.01741007,1022.0656,1.0564944,-4.667851
2020-06-13 09:00:00,8.182,7.3013,0.008470267,1021.5281,0.68540525,-6.0278177
2020-06-13 10:00:00,7.915,7.7635193,0.011859655,1021.2877,1.1442871,-6.633593
2020-06-13 11:00:00,8.08,7.889923,0.023101687,1020.9645,0.38504615,-7.3913116
2020-06-13 12:00:00,8.08,7.9301453,0.26435196,1020.72174,0.6947224,-6.8012958
2020-06-13 13:00:00,8.262,8.065308,0.38311672,1020.0994,0.19162184,-8.2664995
2020-06-13 14:00:00,7.778,7.9086,0.3438301,1019.58716,-0.86203355,-9.081103
2020-06-13 15:00:00,7.96,8.278259,0.1260395,1019.279,-0.37634948,-9.088137
2020-06-13 16:00:00,8.068,8.55246,0.11022031,1018.7818,-0.28217337,-9.935389
2020-06-13 17:00:00,8.472,8.60495,0.040096164,1018.3948,-0.2669697,-10.630459
2020-06-13 18:00:00,8.95,8.820221,0.13473415,1018.03766,-0.4029626,-10.182864
2020-06-13 19:00:00,9.177,8.782867,0.16257524,1017.33203,-0.6139708,-10.8860445
2020-06-13 20:00:00,9.257,8.648499,0.1928935,1016.83417,-0.60049486,-10.569695
2020-06-13 21:00:00,9.354,8.710175,0.2244482,1016.7603,-0.44702965,-10.87983
2020-06-13 22:00:00,9.592,8.621216,0.10304427,1016.4226,-1.1283503,-11.907656
2020-06-13 23:00:00,9.672,8.597565,0.01796341,1016.1774,-1.2393223,-12.075085
2020-06-14 00:00:00,9.746,10.4253845,0.0009176731,1016.2866,-2.4764884,-13.672924
2020-06-14 01:00:00,9.865,8.828888,0,1015.42847,-2.21075,-11.916231
2020-06-14 02:00:00,9.979,8.72464,0,1014.7463,-0.5926247,-11.680132
2020-06-14 03:00:00,10.138,8.509155,0,1014.54565,-1.5704752,-11.559779
2020-06-14 04:00:00,10.155,8.3428955,0,1013.85706,-1.727396,-11.887105
2020-06-14 05:00:00,10.155,8.2771,0.011457807,1013.3205,-2.473404,-12.675129
2020-06-14 06:00:00,10.167,8.299103,0,1013.3056,-1.6632434,-11.977081
2020-06-14 07:00:00,10.161,8.228912,0.013635621,1012.7527,-1.8920964,-11.693063
2020-06-14 08:00:00,9.968,8.19812,0.023603827,1012.5316,-0.9871017,-11.882059
2020-06-14 09:00:00,9.888,8.067413,0.09037382,1012.4635,-0.6090279,-11.401294
2020-06-14 10:00:00,9.649,8.130127,0.094503865,1012.56146,-0.6516437,-10.4630165
2020-06-14 11:00:00,9.359,7.994873,0.03928493,1012.461,-0.1551305,-9.920167
2020-06-14 12:00:00,9.581,7.623291,0.012511402,1012.3257,0.4184179,-9.100504
2020-06-14 13:00:00,7.846,7.6029053,0.0074237287,1012.3018,-0.0925787,-8.177801
2020-06-14 14:00:00,8.978,7.9477234,0.028875798,1012.3836,-0.34128955,-7.8549466
2020-06-14 15:00:00,9.683,8.211731,0.005340427,1012.2486,-0.5794818,-7.5916243
2020-06-14 16:00:00,9.649,8.433838,0,1012.012,-0.72179544,-7.7026606
2020-06-14 17:00:00,10.076,8.686615,0,1011.63306,-0.4012929,-7.288757
2020-06-14 18:00:00,9.968,8.913635,0,1011.45935,-0.061200984,-6.2272425
2020-06-14 19:00:00,10.673,9.167297,0,1011.20795,-0.32516637,-4.7718444
2020-06-14 20:00:00,10.758,9.3003235,0,1010.93774,-0.6631436,-3.2631054
2020-06-14 21:00:00,9.928,8.956543,0,1010.54913,-0.6537488,-1.981677
2020-06-14 22:00:00,7.949,8.610077,0,1010.3593,-0.93180203,-1.2587627
2020-06-14 23:00:00,7.198,8.837219,0,1010.0605,-0.9097639,0.22818552
2020-06-15 00:00:00,7.886,10.99292,0,1009.50885,-0.37393776,1.052024
2020-06-15 01:00:00,9.382,7.673828,0,1008.2659,0.46050596,1.9026213
2020-06-15 02:00:00,9.592,7.6861877,0,1008.4961,0.26519507,1.9144702
2020-06-15 03:00:00,10.082,7.8614197,0,1007.3337,1.6159074,1.6913147
2020-06-15 04:00:00,9.695,8.124573,0,1006.97125,0.53335494,0.59500265
2020-06-15 05:00:00,9.154,7.757904,0,1006.7261,0.92589813,-0.1597457
2020-06-15 06:00:00,8.415,7.3941345,0,1006.50134,0.7343095,-0.8323617
2020-06-15 07:00:00,8.244,6.9205933,0,1006.3993,-0.69643164,-1.6769022
2020-06-15 08:00:00,9.194,7.7302246,0,1006.2352,-1.9049212,-2.5821898
2020-06-15 09:00:00,9.456,8.524872,0,1006.2118,-2.3249965,-4.7377324
2020-06-15 10:00:00,8.967,8.167755,0,1006.12164,-1.2563828,-5.89309
2020-06-15 11:00:00,9.063,7.8346863,0,1006.1258,-0.8141153,-5.172482
2020-06-15 12:00:00,9.166,7.7220154,0,1006.05615,-1.0945477,-5.4799814
2020-06-15 13:00:00,9.661,7.729004,0,1005.5639,-0.9619598,-5.780442
2020-06-15 14:00:00,9.871,8.344513,0,1005.1646,-0.32325065,-5.806904
2020-06-15 15:00:00,10.474,9.050934,0,1004.7566,0.034071337,-5.3094497
2020-06-15 16:00:00,10.559,9.394714,0,1004.4503,-0.15039404,-4.7792716
2020-06-15 17:00:00,11.577,9.59967,0,1004.07837,-0.49104884,-4.192991
2020-06-15 18:00:00,10.861,9.582794,0,1003.6937,-1.0632392,-3.5602336
2020-06-15 19:00:00,11.162,9.9253845,0,1003.163,-1.8955027,-3.9727194
2020-06-15 20:00:00,10.559,10.6008,0,1002.7915,-2.4287775,-8.894491
2020-06-15 21:00:00,10.866,10.724884,0,1002.7293,-2.7790546,-10.992304
2020-06-15 22:00:00,11.236,10.726685,0,1002.7721,-3.2870271,-10.871695
2020-06-15 23:00:00,11.589,10.719482,0,1002.82837,-3.5040183,-11.038181
2020-06-16 00:00:00,13.272,11.907715,0,1002.09375,-7.3625927,-2.3533192
2020-06-16 01:00:00,12.089,11.117126,0,1002.108,-4.9901085,-7.5427146
2020-06-16 02:00:00,12.089,10.573608,0.038742065,1001.75226,-6.376279,-5.4425488
2020-06-16 03:00:00,13.369,11.242096,0.13233948,1001.3349,-6.5355206,-10.587011
2020-06-16 04:00:00,12.863,11.184906,0.11993408,1001.7428,-5.904869,-15.135152
2020-06-16 05:00:00,11.253,11.041168,0.04135132,1001.7902,-5.0160646,-15.822449
2020-06-16 06:00:00,10.463,11.037079,0.15715027,1002.60596,-3.27353,-15.811909
2020-06-16 07:00:00,10.98,10.85495,0.19436646,1003.9908,-2.407875,-14.90217
2020-06-16 08:00:00,10.997,10.685913,0.23573303,1005.16693,-2.1847973,-13.926419
2020-06-16 09:00:00,10.747,10.367401,0.23158264,1006.1107,-1.7484622,-12.86857
2020-06-16 10:00:00,10.764,10.265289,0.082717896,1006.8885,-1.547832,-11.767454
2020-06-16 11:00:00,10.684,10.09256,0.008270264,1007.43866,-1.2784548,-10.681314
2020-06-16 12:00:00,10.463,9.75528,0,1007.7374,-0.733387,-10.030074
2020-06-16 13:00:00,10.44,9.627045,0,1008.41565,-0.63728094,-9.038792
2020-06-16 14:00:00,11.492,9.897369,0,1008.8804,-0.78249216,-8.712617
2020-06-16 15:00:00,12.106,10.220367,0,1009.02264,-1.1346469,-8.225574
2020-06-16 16:00:00,12.197,10.482941,0,1008.8899,-1.2377677,-8.012007
2020-06-16 17:00:00,12.595,10.740204,0,1008.7619,-1.354919,-7.4284425
2020-06-16 18:00:00,12.817,10.856995,0,1008.55786,-1.543623,-6.9408445
2020-06-16 19:00:00,11.623,10.841095,0,1008.24493,-1.8389559,-5.9739695
2020-06-16 20:00:00,11.395,10.631989,0,1008.17377,-2.0872884,-5.5007944
2020-06-16 21:00:00,11.867,10.319611,0,1008.24493,-2.3272023,-4.546123
2020-06-16 22:00:00,11.168,10.373108,0,1008.373,-3.163394,-3.7151542
2020-06-16 23:00:00,11.247,10.547882,0.04548645,1008.58167,-1.4559355,-6.74281
2020-06-17 00:00:00,11.958,11.36261,0.23158264,1007.7312,-2.0683706,-3.420157
2020-06-17 01:00:00,11.395,10.191986,0.0018073027,1007.97577,-1.3875035,-3.322983
2020-06-17 02:00:00,10.377,10.195038,0.36629754,1007.45264,-3.6650186,-4.231418
2020-06-17 03:00:00,10.69,9.593689,1.1204201,1007.58875,-3.1990564,-4.1610036
2020-06-17 04:00:00,11.156,9.509094,1.0580976,1006.88403,-4.943381,-3.1853316
2020-06-17 05:00:00,11.082,9.742615,0.14534974,1006.5444,-4.6914663,-4.9912214
2020-06-17 06:00:00,10.775,10.071136,0.0070409775,1006.42883,-3.8722935,-6.6884437
2020-06-17 07:00:00,10.986,10.075897,0.007240534,1006.21454,-2.071773,-7.3499513
2020-06-17 08:00:00,10.997,10.018219,0.06012702,1006.1598,-0.6817548,-8.157453
2020-06-17 09:00:00,10.138,9.909515,0.068902254,1006.3304,-0.059964824,-7.7768855
2020-06-17 10:00:00,9.888,9.4982605,0.06341314,1006.348,0.8966199,-6.8095
2020-06-17 11:00:00,10.059,9.143616,0.0202353,1006.3942,0.8275028,-6.430662
2020-06-17 12:00:00,9.752,8.994659,0.005558014,1006.5271,0.4874933,-7.129998
2020-06-17 13:00:00,9.359,9.183838,0.025298357,1006.3518,0.07700722,-6.955547
2020-06-17 14:00:00,9.894,9.41861,0.018378735,1006.30756,0.101298176,-7.23828
2020-06-17 15:00:00,11.179,9.543518,0.0039167404,1006.3943,0.06591728,-7.599635
2020-06-17 16:00:00,11.799,9.713654,0.0028378963,1006.5667,0.86593646,-6.903773
2020-06-17 17:00:00,11.799,10.055267,0.0027444363,1006.3262,0.20744646,-6.622994
2020-06-17 18:00:00,11.964,10.081848,0.001554966,1006.0253,-0.6751148,-7.2719994
2020-06-17 19:00:00,11.071,9.558685,0.0008928776,1005.95374,-1.4786125,-7.714066
2020-06-17 20:00:00,11.39,9.314911,1.3113022e-05,1005.7872,-1.2308508,-8.245006
2020-06-17 21:00:00,10.548,9.675751,0.0018148422,1005.6484,-1.3821441,-8.269005
2020-06-17 22:00:00,10.747,9.777039,0.010419369,1005.49927,-1.4445521,-8.494397
2020-06-17 23:00:00,10.991,10.069183,0.007232189,1005.2536,-1.5949745,-9.19185
2020-06-18 00:00:00,11.162,11.293823,0.23011184,1005.04407,-2.3588927,-12.106572
2020-06-18 01:00:00,10.974,9.978516,0,1003.84204,-2.9532118,-13.380819
2020-06-18 02:00:00,11.168,9.923248,0.0695076,1002.92065,-4.085394,-14.394339
2020-06-18 03:00:00,10.849,9.732269,0.08881238,1001.0312,-4.6622124,-16.876133
2020-06-18 04:00:00,10.138,9.717163,0.32055387,999.76135,-4.8403044,-17.34569
2020-06-18 05:00:00,10.047,9.714478,0.5086878,998.8974,-3.9691184,-17.798067
2020-06-18 06:00:00,9.962,9.739746,1.1554263,998.195,-3.1587682,-18.279707
2020-06-18 07:00:00,9.575,9.903778,0.640923,997.60095,-0.39331645,-16.800892
2020-06-18 08:00:00,9.644,9.9021,0.4372661,996.7807,0.43766126,-17.091705
2020-06-18 09:00:00,9.757,9.769928,0.76426935,996.4257,0.24300909,-16.446499
2020-06-18 10:00:00,9.649,9.871979,1.6131549,996.51733,0.8715291,-11.284404
2020-06-18 11:00:00,9.888,10.808685,2.2807426,996.476,1.8380935,-9.61368
2020-06-18 12:00:00,9.661,11.067871,2.7839565,996.7395,4.1622076,-8.711457
2020-06-18 13:00:00,10.292,10.66156,1.4147835,996.89923,4.44401,-8.239361
2020-06-18 14:00:00,10.758,10.6441345,0.23279858,997.05994,4.178516,-7.698842
2020-06-18 15:00:00,11.879,10.872803,0.03349781,996.9187,3.298638,-7.4873114
2020-06-18 16:00:00,12.192,11.323303,0.03509617,996.91205,2.1139574,-7.016481
2020-06-18 17:00:00,11.555,11.536438,0.01854992,996.5722,1.1386025,-6.7110167
2020-06-18 18:00:00,12.271,11.546875,0,996.20197,1.5752541,-6.7307696
2020-06-18 19:00:00,11.247,11.304321,0.71906185,996.0708,1.9605494,-6.544811
2020-06-18 20:00:00,9.871,10.725861,1.5726452,996.134,0.9928197,-6.4658127
2020-06-18 21:00:00,9.882,10.552002,1.6998196,996.2266,2.10248,-6.968251
2020-06-18 22:00:00,10.463,9.965851,1.4182644,996.4214,2.7046003,-6.3821597
2020-06-18 23:00:00,8.478,9.715546,1.2636223,996.6905,2.516367,-5.936352
2020-06-19 00:00:00,8.478,11.088104,1.3962955,995.8901,3.7720714,-7.7228127
2020-06-19 01:00:00,9.359,9.243469,0,996.41235,2.1195273,-6.02558
2020-06-19 02:00:00,9.973,8.999573,0.00086900935,997.0105,1.9793648,-6.3549166
2020-06-19 03:00:00,9.882,9.099762,7.831649e-05,997.30835,2.5775533,-6.0549664
2020-06-19 04:00:00,9.575,9.028687,0,997.7262,3.4724336,-4.9930897
2020-06-19 05:00:00,9.581,8.879608,0,998.185,3.395547,-4.5674887
2020-06-19 06:00:00,8.654,9.192993,0.14002073,998.52435,4.313836,-4.5384474
2020-06-19 07:00:00,8.967,8.874542,0.3692011,999.2061,5.0022626,-4.5304346
2020-06-19 08:00:00,9.177,8.845428,0.093975425,999.914,6.110905,-5.207064
2020-06-19 09:00:00,8.779,8.414764,0.1765722,1000.8696,3.6417456,-4.3127317
2020-06-19 10:00:00,9.183,8.233917,0.7353165,1001.5932,3.5845263,-4.1758738
2020-06-19 11:00:00,9.263,8.22403,0.5256599,1002.38947,4.3159337,-3.9964945
2020-06-19 12:00:00,9.052,8.148956,0.0393095,1003.2212,3.8591132,-3.9767737
2020-06-19 13:00:00,9.45,8.587036,0.7530384,1003.9582,3.9580917,-4.0603757
2020-06-19 14:00:00,8.876,8.466736,0.08888888,1004.51587,3.2114015,-4.0524864
2020-06-19 15:00:00,9.672,9.273956,0,1005.1832,3.3008912,-4.6432037
2020-06-19 16:00:00,10.468,9.736603,0,1005.59326,4.186515,-4.466862
2020-06-19 17:00:00,9.28,9.5000305,0.21678996,1005.8345,3.5341172,-5.7078547
2020-06-19 18:00:00,10.781,10.151733,0.07526159,1006.0477,2.9166946,-4.6799636
2020-06-19 19:00:00,7.869,10.132751,0.09069133,1006.2799,4.2138844,-4.011206
2020-06-19 20:00:00,8.79,9.665131,0.7963517,1006.5266,3.5153592,-4.285488
2020-06-19 21:00:00,9.587,8.867126,0.39477444,1006.74164,3.642523,-5.103971
2020-06-19 22:00:00,8.87,8.686493,0.10497379,1006.94165,2.6762288,-5.8624
2020-06-19 23:00:00,8.79,8.478729,0.00045633316,1007.0611,1.3812387,-6.062665
2020-06-20 00:00:00,9.183,10.910522,0,1006.85095,3.005034,-9.867975
2020-06-20 01:00:00,9.029,9.004517,0,1006.6064,0.9418929,-9.314888
2020-06-20 02:00:00,9.365,9.073181,0.25042713,1005.44745,-0.59625703,-11.119403
2020-06-20 03:00:00,9.445,8.841187,0.94284093,1004.831,-0.39028198,-11.527283
2020-06-20 04:00:00,9.342,8.777985,0.6262014,1003.85474,-1.5937657,-12.270725
2020-06-20 05:00:00,9.672,9.094543,0.6377187,1002.85596,-2.0774422,-12.426263
2020-06-20 06:00:00,9.666,9.333008,1.0064664,1002.1987,-1.0571706,-13.073588
2020-06-20 07:00:00,9.655,9.370148,1.0648918,1001.20447,0.13586286,-12.1522255
2020-06-20 08:00:00,9.968,9.421234,0.99541473,1000.43335,0.10913797,-11.762426
2020-06-20 09:00:00,9.575,9.53894,1.1061363,999.71466,-0.17672496,-11.386799
2020-06-20 10:00:00,8.944,9.6406555,1.3367181,998.9732,0.09105673,-11.032226
2020-06-20 11:00:00,9.439,9.741516,1.4649014,998.4182,0.2913267,-10.653478
2020-06-20 12:00:00,9.263,9.890625,0.31551075,997.67664,0.32921803,-11.083375
2020-06-20 13:00:00,9.263,8.348389,4.696539,998.90814,5.200728,-0.42473665
2020-06-20 14:00:00,8.955,8.396393,0.73799324,998.9651,1.2710841,-2.5408204
2020-06-20 15:00:00,7.073,8.733704,0.1130867,999.5198,1.992875,-3.604747
2020-06-20 16:00:00,7.243,9.474731,0.100865364,1000.0889,2.2725828,-2.5448713
2020-06-20 17:00:00,7.727,10.417908,0.0019569397,1000.66724,3.2170985,-0.15087378
2020-06-20 18:00:00,7.949,10.748108,3.33786e-05,1001.2904,3.5988848,1.0679997
2020-06-20 19:00:00,8.023,10.510925,0.021865845,1002.38367,3.4999838,0.8233957
2020-06-20 20:00:00,7.949,9.945679,0.00890255,1003.6445,3.2664254,-0.03476921
2020-06-20 21:00:00,7.46,8.888245,0.0007534027,1004.6445,3.3689644,-0.99004626
2020-06-20 22:00:00,6.988,8.085175,0,1005.8111,3.2574518,-0.8440992
2020-06-20 23:00:00,7.249,7.7289124,0.0049562454,1006.75305,3.2554035,-1.2345163
2020-06-21 00:00:00,7.954,10.498138,0.04957676,1007.55054,5.8793755,-1.3544782
2020-06-21 01:00:00,7.767,7.4342957,0,1008.21454,3.0000494,-2.1510985
2020-06-21 02:00:00,8.569,7.030792,0,1008.98157,3.6933277,-3.2396584
2020-06-21 03:00:00,8.79,7.2264404,0,1009.5707,3.2991939,-3.2961047
2020-06-21 04:00:00,8.79,7.0491943,0,1010.2527,2.9878886,-3.0558555
2020-06-21 05:00:00,7.38,7.0343018,0,1011.07904,2.349818,-3.7331636
2020-06-21 06:00:00,7.647,7.1452026,0.006433361,1012.0053,1.3601079,-4.135965
2020-06-21 07:00:00,7.954,7.4002075,0.03696969,1012.38654,1.0210307,-5.0436378
2020-06-21 08:00:00,8.085,7.41156,0.069839835,1012.6552,1.3389655,-5.1617713
2020-06-21 09:00:00,7.778,7.4790344,0.05421578,1013.08234,1.3085551,-5.8248477
2020-06-21 10:00:00,8.353,7.854706,0.104843035,1013.4411,1.0139135,-7.163399
2020-06-21 11:00:00,8.347,7.7798157,0.110171944,1013.8557,1.303749,-6.8070073
2020-06-21 12:00:00,8.785,7.921631,0.04822141,1014.26263,1.1723977,-7.0214987
2020-06-21 13:00:00,8.654,8.189209,0.19390249,1013.9138,1.3101768,-8.642891
2020-06-21 14:00:00,9.274,8.228912,0.39499843,1013.3148,-0.71088403,-8.69833
2020-06-21 15:00:00,9.257,8.695038,0.017793655,1012.79095,0.0770476,-10.061183
2020-06-21 16:00:00,9.274,8.895172,0.020143628,1012.3686,-0.15844767,-9.943662
2020-06-21 17:00:00,9.365,9.134766,0.0845654,1011.81305,0.5001376,-10.1074505
2020-06-21 18:00:00,9.678,9.207184,0.13041914,1011.2919,0.16959335,-10.370973
2020-06-21 19:00:00,9.359,9.258942,0.14589322,1010.5189,-0.034865424,-10.124651
2020-06-21 20:00:00,9.445,9.279846,0.14140081,1009.44586,-0.5171185,-10.24208
2020-06-21 21:00:00,9.041,9.177368,0.09965384,1008.86487,-0.6648209,-10.492699
2020-06-21 22:00:00,9.649,9.249939,0.077118754,1008.27515,-0.65956414,-10.110786
2020-06-21 23:00:00,9.257,9.2034,0.13586211,1007.5266,-0.8390152,-11.16618
2020-06-22 00:00:00,9.445,10.061035,0.119678736,1007.31635,-3.585521,-16.250628
2020-06-22 01:00:00,8.881,9.1059265,0,1006.42883,-2.638121,-15.439303
2020-06-22 02:00:00,8.654,8.947845,0.077314496,1005.07385,-4.305062,-15.029063
2020-06-22 03:00:00,8.785,8.473907,0.0818197,1004.1316,-4.036666,-14.695366
2020-06-22 04:00:00,8.557,8.326538,0.19327499,1003.2615,-1.5992346,-15.186265
2020-06-22 05:00:00,8.87,8.225922,0.04981041,1002.8491,-1.7895409,-15.106785
2020-06-22 06:00:00,8.643,8.117645,0.06576055,1002.5323,-1.0813711,-14.28863
2020-06-22 07:00:00,8.779,8.03186,0.083738685,1001.87476,-0.5758921,-13.74383
2020-06-22 08:00:00,8.244,7.952301,0.23992896,1001.2654,-0.3723789,-13.881355
2020-06-22 09:00:00,7.858,7.7164307,6.9007535,1002.193,2.9810722,-2.7465587
2020-06-22 10:00:00,7.152,7.8194885,1.3450618,1001.53235,0.3304605,-6.366976
2020-06-22 11:00:00,7.767,7.887085,0.6272316,1001.33307,1.6498212,-7.8352737
2020-06-22 12:00:00,7.152,8.272217,2.1730928,1001.4188,1.8406671,-7.259324
2020-06-22 13:00:00,7.778,8.645721,0.355999,1001.9854,3.309653,-4.635416
2020-06-22 14:00:00,8.967,8.867554,0.0012998581,1002.8268,3.4981723,-1.3985803
2020-06-22 15:00:00,7.772,9.510193,0.0069465637,1003.3782,3.4892805,-1.0428925
2020-06-22 16:00:00,9.063,10.008331,0,1003.8033,3.9812157,-1.496534
2020-06-22 17:00:00,9.991,10.184235,0.0010528564,1004.12036,3.3997943,-2.0890203
2020-06-22 18:00:00,10.303,9.853455,0.12001324,1004.3692,1.8856556,-2.2077816
2020-06-22 19:00:00,10.383,9.486603,0.24449253,1004.4249,2.700662,-3.2311132
2020-06-22 20:00:00,9.462,9.421448,1.1072359,1004.52826,2.1808553,-3.9709108
2020-06-22 21:00:00,9.365,8.509216,1.0830193,1004.56226,2.6482348,-4.487132
2020-06-22 22:00:00,8.876,8.01355,0.23448181,1004.8521,2.0916548,-4.9839945
2020-06-22 23:00:00,8.563,7.8147583,0.004424095,1004.94916,2.69206,-5.0544662
2020-06-23 00:00:00,7.243,9.874115,8.4877014e-05,1004.3479,3.1024623,-8.885167
2020-06-23 01:00:00,6.851,7.771393,0.0032734862,1004.0574,1.2427417,-6.85202
2020-06-23 02:00:00,7.647,8.139648,0.7771187,1004.00616,1.390867,-8.107977
2020-06-23 03:00:00,6.845,7.8242188,1.8494635,1003.60077,1.6997857,-9.212552
2020-06-23 04:00:00,6.851,7.740448,1.2108805,1003.2514,1.8565418,-9.343682
2020-06-23 05:00:00,7.158,7.803192,1.7881372,1003.29065,1.9539286,-7.765108
2020-06-23 06:00:00,6.76,7.8263245,2.2743874,1003.20807,1.0100559,-6.2971654
2020-06-23 07:00:00,5.867,7.7630005,1.2365184,1003.1767,0.0432773,-6.1514273
2020-06-23 08:00:00,6.06,6.9897156,0.008442879,1003.59015,-0.036500484,-5.290038
2020-06-23 09:00:00,5.748,7.213684,0.0021762848,1003.7204,1.1459613,-4.578745
2020-06-23 10:00:00,5.042,6.922058,0.0018453598,1003.9738,1.9910848,-4.3020115
2020-06-23 11:00:00,5.571,6.6958923,0,1004.152,1.0487967,-4.288072
2020-06-23 12:00:00,5.753,6.6908875,0,1004.2416,0.45530385,-5.156792
2020-06-23 13:00:00,5.867,6.8275146,0,1004.2861,-0.17786382,-6.165593
2020-06-23 14:00:00,6.373,7.6604614,3.8146973e-06,1004.41516,0.0735649,-6.577991
2020-06-23 15:00:00,8.091,8.219818,0.012363434,1004.14185,-0.46655053,-8.049913
2020-06-23 16:00:00,7.647,8.165985,0.024648666,1004.3657,1.085244,-7.1798797
2020-06-23 17:00:00,7.539,7.1681824,3.2296667,1004.3367,2.2052517,-6.958562
2020-06-23 18:00:00,5.566,8.298645,0.11517429,1004.22046,0.5002718,-7.6391788
2020-06-23 19:00:00,6.749,8.049103,1.3413668,1004.6064,2.0812457,-7.500096
2020-06-23 20:00:00,6.652,7.3439636,1.5447922,1004.771,0.055179942,-4.5533123
2020-06-23 21:00:00,6.538,7.05661,0.04295826,1005.02185,0.11500814,-2.2461772
2020-06-23 22:00:00,6.857,7.2175293,0.0089674,1005.3825,-0.755508,-3.3992567
2020-06-23 23:00:00,7.243,7.326996,0.0074882507,1005.72156,-0.9045654,-5.002847
2020-06-24 00:00:00,7.147,8.476959,0,1007.3851,-3.4905775,-8.567399
2020-06-24 01:00:00,6.982,6.7632446,0,1007.62274,-2.486905,-6.3692074
2020-06-24 02:00:00,6.953,6.7144165,1.7320853e-10,1007.95807,-1.32468,-5.490516
2020-06-24 03:00:00,6.988,7.061798,0.5461186,1008.77,-1.6560203,-5.176321
2020-06-24 04:00:00,6.976,7.0688477,0.54517174,1009.3884,-1.8950657,-4.4269624
2020-06-24 05:00:00,7.255,7.0848694,0.37079692,1009.9406,0.060764268,-4.5371017
