Time,T2_mean,T2_WRF_mean,T2_max,T2_WRF_max,T2_min,T2_WRF_min,P_WRF_mean,P_WRF_max,P_WRF_min,U10_WRF_mean,U10_WRF_max,U10_WRF_min,V10_WRF_mean,V10_WRF_max,V10_WRF_min
2020-02-10,15.23708333,14.24867896,16.96,15.3479,12.68,13.288116,1015.654201,1017.16205,1014.8519,0.3597114362,1.6164184,-1.2333889,0.7687672775,2.0281062,-1.0530941
2020-02-11,14.65333333,14.50453698,20.67,15.896851,9.85,12.4184265,1011.571549,1015.0051,1007.5821,1.172901722,3.9093776,-1.4241534,-2.816606013,1.0445056,-8.720063
2020-02-12,14.7425,14.61071777,18.15,15.662445,12.27,14.293488,1010.689786,1014.2701,1007.24554,4.708139726,8.091564,0.39290413,-1.16947506,3.8642867,-7.403191
2020-02-13,13.68041667,13.57992175,16.56,14.178223,10.61,11.546295,1015.826783,1016.64795,1013.8221,2.733830609,4.000745,0.63833445,-2.567279798,1.5433275,-7.8841357
2020-02-14,15.15125,14.40781273,17.44,14.938232,13.52,12.711884,1010.154853,1015.0398,1008.7275,5.388068671,7.988721,1.6289414,-5.707245954,-0.7650031,-10.835073
2020-02-15,15.01291667,14.19257733,16.03,14.681,14,12.257111,1007.715855,1009.7212,1007.09314,5.584190308,7.8903008,1.9277613,-5.056100828,-0.60865456,-9.029684
2020-02-16,13.84958333,13.26468788,15.56,13.6770935,11.93,11.960175,1007.986511,1009.83795,1006.4764,4.379663804,6.644614,1.2405231,0.1731733169,1.959886,-1.8087077
2020-02-17,13.49458333,13.36595667,16.46,13.960358,10.91,11.442841,1012.173962,1016.7885,1008.5248,3.272134968,6.6095853,-0.42058742,-1.612295591,1.7382367,-5.2863665
2020-02-18,14.29583333,13.98478958,15.65,14.4427185,12.85,11.870148,1015.32177,1017.491,1014.51294,4.339202488,6.9429417,1.5275632,-3.796528425,4.9153457,-7.473552
2020-02-19,12.72791667,12.35879773,15.22,12.953491,9.68,10.64566,1019.300524,1022.7394,1016.1697,0.9102602354,5.297067,-2.5865722,4.113529064,8.513896,0.006390346
2020-02-20,13.08458333,13.13912073,18.27,15.733948,7.82,9.98587,1020.46925,1022.7288,1017.46985,-2.030946342,1.5726907,-5.0944433,3.480089408,5.166568,1.759203
2020-02-21,20.69125,15.26971054,27.87,16.933716,13.04,13.713196,1015.733374,1017.32904,1013.7174,-6.055526667,-1.0527245,-8.521913,1.040409741,3.5074635,-0.6915277
2020-02-22,16.43541667,16.23227558,23.11,17.811066,12.75,14.845886,1013.38784,1013.9521,1012.7606,-0.7472971721,2.3945546,-7.2851553,-0.8045590796,1.5199672,-4.3172255
2020-02-23,13.61291667,13.98099125,15.63,14.628784,11.93,13.199646,1013.267198,1013.53326,1012.7864,1.786273537,5.4493904,-1.6603047,2.222055376,5.3239813,-1.0076951
2020-02-24,13.45791667,13.3763771,15.63,13.776703,11.13,10.730286,1014.648781,1016.7919,1013.42596,4.366851892,7.342934,1.9181366,2.241768418,4.8254623,-1.9812658
2020-02-25,13.5625,13.0657145,16.3,13.623962,11.22,11.642181,1019.744231,1021.79407,1016.53406,0.9447084563,4.1218376,-2.3556716,1.686697761,5.7714233,-0.8606075
2020-02-26,14.07833333,13.33300279,16.46,14.168091,12.53,11.139862,1020.283828,1021.3007,1019.22144,0.9645347497,3.7437277,-2.2215338,3.304414,5.8719554,-1.9214258
2020-02-27,14.29875,13.9879939,15.75,14.158447,13.4,13.579926,1018.501637,1019.1122,1018.15295,1.666689706,3.8430688,-0.7169955,0.5957918252,3.1645212,-1.3094606
2020-02-28,14.88291667,13.69587196,16.89,14.002197,13.59,13.325104,1019.626232,1021.5613,1017.7568,1.565584353,3.2296774,-0.16665016,0.758432405,3.6387122,-3.3727574
2020-02-29,13.94958333,13.85018927,17.96,14.257294,10.47,12.365173,1018.569301,1021.1029,1015.49524,-0.329996275,2.85996,-4.177152,2.553791862,5.404767,-0.09694772
2020-03-01,13.97208333,13.44711931,16.65,14.325134,10.93,12.27597,1014.964323,1015.9313,1014.2372,1.120603162,3.6311715,-0.27726224,2.548852817,4.7600265,1.1984339
2020-03-02,14.85166667,13.30975475,17.01,14.179047,11.61,12.169495,1015.565014,1015.839,1015.14276,-0.09565613125,2.96843,-3.0787752,1.200411045,3.8932996,-1.8686569
2020-03-03,13.4475,13.20751571,17.44,14.032166,9.76,12.249573,1014.391631,1015.43085,1013.6774,-0.4351868923,2.0248554,-3.5121455,0.1918139408,2.2867095,-1.0082457
2020-03-04,15.59708333,14.44283931,18.65,14.944153,12.41,12.466248,1016.015929,1017.6236,1014.1633,0.3856122742,2.746623,-1.487714,-1.910359217,0.07835386,-4.0917177
2020-03-05,14.35208333,14.25074265,16.37,15.398499,13.31,13.198029,1016.414353,1017.0951,1015.1467,-0.04848437367,1.7658362,-2.03449,0.3185371026,2.0690386,-1.344411
2020-03-06,14.73458333,15.56727354,19.82,16.434052,12.34,13.990082,1008.990937,1015.44696,1005.54156,1.941259991,9.6612425,-2.551777,-5.409833604,-0.4298015,-12.174793
2020-03-07,14.61875,13.57441587,16.65,13.928925,13.38,12.275848,1013.273351,1015.7054,1009.5254,6.138575504,9.312472,4.3769913,-1.333098124,0.98872554,-2.8522935
2020-03-08,13.71416667,13.15762458,15.25,13.592194,11.98,10.826782,1016.506153,1017.5572,1014.4001,1.630590127,4.7693305,-1.1689651,-0.2058982756,4.5830708,-4.552655
2020-03-09,12.18125,12.5826339,15.39,13.442627,8,11.406006,1017.001671,1017.9043,1015.50885,-0.5641812258,2.9579072,-2.4897552,1.317806224,3.880367,-0.18094885
2020-03-10,13.27125,14.1126544,18.46,15.569702,9.44,11.128754,1011.914608,1016.4966,1008.55115,0.1901865075,3.3452692,-2.783137,-3.548616847,1.2593323,-8.80187
2020-03-11,14.87208333,14.70309452,16.89,15.039764,12.97,14.282654,1009.695502,1010.4232,1008.38025,2.892261771,4.443012,1.050761,-3.618781274,-0.82494867,-6.3854723
2020-03-12,15.43416667,14.75008394,18.82,15.453278,13.45,12.598663,1004.844791,1008.9743,1001.8711,0.3053989267,3.8304656,-2.9749856,-5.388067664,0.18335953,-13.721507
2020-03-13,13.98041667,14.09933729,16.13,14.690552,11.83,12.357269,1010.554888,1018.3544,1007.0633,4.59961975,9.027381,0.6187046,-2.043030982,1.2071707,-4.962159
2020-03-14,13.61833333,13.61902748,16.37,14.010803,10.91,11.330048,1020.962891,1022.17456,1018.62476,2.078738484,5.368698,0.31063408,-0.6100051399,1.5011582,-3.6685097
2020-03-15,13.11833333,12.75058358,17.42,13.430145,9.09,10.357788,1019.564775,1022.77313,1016.4743,-1.119542425,2.28819,-3.7585344,-0.3872745821,1.111973,-2.0178113
2020-03-16,14.89583333,13.90438342,16.84,14.620911,13.52,12.284241,1013.714831,1016.11755,1012.7629,1.366443839,3.590591,-1.3389902,-2.989700006,0.9806466,-4.9164777
2020-03-17,13.96666667,13.00761929,15.8,13.620819,11.52,12.2526245,1018.304332,1020.15356,1014.89307,0.6246190921,3.346513,-2.4696121,1.579575737,3.939475,-2.2400756
2020-03-18,11.81,12.09654998,15.8,13.228302,8,9.892395,1018.728213,1019.79297,1018.2983,-0.4884981029,1.789092,-2.8279064,0.585728433,2.0283442,-0.2364527
2020-03-19,13.09083333,13.229009,15.94,14.247253,10.2,9.493286,1020.000873,1020.76245,1018.5432,0.635021434,3.4647274,-2.9415965,-3.708336808,1.6316997,-5.513928
2020-03-20,15.21666667,14.17012408,16.99,14.511688,14.43,13.788849,1013.14517,1018.6223,1007.1468,1.82941236,3.0645099,0.28143445,-1.609150696,1.1001484,-3.6986384
2020-03-21,16.495,14.82814406,19.7,15.405487,14.34,13.63858,1003.46126,1006.63477,1002.526,2.124767003,3.6503696,0.026516862,-10.45873805,-1.7933285,-15.460956
2020-03-22,15.26083333,14.39519369,18.27,14.5466,14.29,13.242645,1005.293834,1005.979,1003.97174,0.1825828119,1.294716,-0.63790005,-12.90432227,-8.525668,-14.107588
2020-03-23,16.65625,14.93717704,17.84,15.445007,15.2,13.065582,1001.83434,1006.07416,998.9441,1.363423051,4.100535,-2.5447154,-13.31567994,-7.5853696,-18.771265
2020-03-24,15.81916667,14.2493196,17.3,14.584686,13.64,13.573486,1011.93523,1017.2003,1007.12,1.809775623,3.4486701,-0.12825823,-4.090964571,-1.6803012,-6.0547104
2020-03-25,14.44083333,14.85939921,18.79,15.736206,11,12.933136,1018.148351,1019.17456,1015.9402,-1.221533154,1.0544088,-3.2244012,-0.1544909108,3.420807,-2.7758713
2020-03-26,12.9825,14.46764121,18.15,14.878357,9.66,13.445953,1012.434275,1016.7619,1010.32556,-0.5866212221,3.6862826,-4.539142,-0.5004092865,1.2823087,-1.9554173
2020-03-27,14.0575,14.67906071,17.37,15.493591,11.88,13.639069,1008.689165,1009.84875,1008.06635,1.838149579,5.4918785,-0.5916533,-4.083057704,1.6426435,-8.138556
2020-03-28,13.36291667,13.17071417,16.63,13.730225,10.98,11.308807,1013.905781,1017.78046,1011.2421,2.361552803,4.4842644,-0.72480744,-1.789452033,0.9587232,-4.4714966
2020-03-29,11.61791667,12.20004144,15.44,12.80365,7.92,10.083984,1020.053953,1023.0737,1017.95593,0.2484913458,3.475677,-2.240823,-1.383818001,3.5274618,-4.0874104
2020-03-30,11.21208333,12.3731855,16.34,13.565643,6.69,9.264069,1022.16229,1023.7325,1020.0106,-2.018001038,2.8299375,-5.0917687,0.6769274317,4.9998703,-2.4557734
2020-03-31,11.26791667,12.3286184,15.99,13.214813,6.99,10.319489,1018.939792,1020.2096,1017.9752,0.02956466317,4.4458423,-2.6997213,1.536750331,4.4076815,-1.3164947
2020-04-01,12.48166667,12.83879975,16.92,13.861969,9.14,9.147583,1023.146167,1025.897,1021.03656,0.3028889475,2.5568488,-1.9871317,-3.053107791,-0.23121919,-4.7765565
2020-04-02,12.4125,12.92161313,16.8,13.589539,8.69,11.104584,1024.153503,1026.6938,1020.76135,-0.7416315979,2.0382628,-3.017085,-0.079779085,1.974083,-2.6113453
2020-04-03,12.04291667,13.54798623,15.75,14.533447,8.69,10.954681,1014.654565,1020.1537,1010.94904,0.825863119,6.455967,-2.066484,-1.715943572,7.9090123,-9.137859
2020-04-04,10.51,12.73988592,13.57,13.17511,8.12,9.935516,1014.831445,1016.76776,1011.99945,1.44061132,4.7234745,-2.2729259,-0.06110051517,3.670172,-3.092389
2020-04-05,12.28083333,12.83264929,13.57,13.875,10.12,10.587891,1013.576327,1021.5515,1009.6435,7.339954258,12.838766,2.739786,1.137251046,7.3785644,-4.978462
2020-04-06,9.449166667,11.80257292,13.93,12.471588,5.64,8.799103,1023.72784,1024.9402,1021.54614,-0.9861910771,2.4120665,-3.1728797,-0.6625047231,2.0713804,-2.7330046
2020-04-07,10.91,11.81887815,15.37,13.515167,6.81,8.661102,1019.964672,1023.6075,1016.2494,-2.346164883,1.4708302,-5.0386243,1.876930245,4.3864393,-1.5134627
2020-04-08,11.48916667,13.38794831,15.65,14.302307,7.84,11.73172,1012.23361,1015.14575,1011.03687,-0.5801715662,1.298914,-3.3930907,0.03367678608,2.337813,-3.300901
2020-04-09,14.12416667,13.69542181,16.61,14.393372,12.39,11.961761,1011.851003,1012.3043,1011.2621,0.6802713063,2.912046,-0.6217289,-4.330000931,-0.1071918,-7.6973305
2020-04-10,13.88791667,13.54843015,15.51,14.272034,12.56,12.250214,1012.099674,1014.3371,1010.6978,2.181067416,5.529498,-1.2165239,-2.4379245,4.5267534,-9.228122
2020-04-11,10.45708333,11.9082629,13.4,12.346954,7.02,10.196991,1017.900502,1020.2825,1014.7034,-0.08552949604,2.193742,-1.9645853,-0.7503186967,1.8139203,-2.3757198
2020-04-12,9.802083333,11.6690979,13.95,12.600281,6.91,8.360138,1019.97357,1021.17554,1019.42236,0.2621527467,3.2260914,-2.7349722,-2.747335179,1.4173659,-4.544302
2020-04-13,11.63333333,12.15812554,14.12,12.914368,9.36,9.704681,1021.342301,1022.0167,1020.0065,0.2062330186,2.3591733,-1.8501471,-2.913775546,-1.1569456,-4.1527
2020-04-14,10.61625,12.08846915,13.71,12.918823,7.87,10.38858,1015.072793,1020.7045,1009.6725,-1.560069496,0.5304078,-3.5240793,-1.580368858,0.9429201,-3.5467224
2020-04-15,15.89166667,13.4195595,19.25,14.139862,12.15,10.309235,1006.942821,1010.4386,1005.6277,-0.3290987217,0.5476724,-3.2923431,-10.93722866,-2.6070359,-13.935322
2020-04-16,17.45083333,14.43133298,18.41,14.690369,16.82,13.691193,1007.45801,1009.39026,1006.47296,1.439307261,2.8133273,-1.3739414,-13.54393941,-7.0960484,-16.111042
2020-04-17,15.64416667,13.19185004,17.15,14.446014,13.52,12.358826,1009.844805,1010.6145,1008.8094,1.842743492,3.9038465,0.50132775,-5.547508275,-1.3114231,-11.762022
2020-04-18,14.92541667,12.85957077,16.06,13.202332,12.34,12.099213,1010.036813,1010.7258,1009.30865,2.589775652,4.814763,-0.8027927,-7.350090196,-3.4968667,-8.942672
2020-04-19,13.02125,12.40408579,14.07,12.771088,10.88,11.601227,1014.262516,1017.5237,1010.60583,4.977751171,7.033809,2.471288,-4.611783629,-1.8444929,-6.6483417
2020-04-20,11.28583333,12.17534125,13.57,12.6805725,8.12,10.264648,1020.819121,1023.05084,1017.90735,2.616611062,6.4794817,-1.3666651,1.610347452,5.3417816,-1.9033561
2020-04-21,8.988333333,11.314724,13.47,13.108887,5.44,8.515778,1020.140764,1023.67474,1016.6142,-3.322256583,-1.0926344,-5.1558323,2.251376305,3.5519109,-0.72834337
2020-04-22,9.2375,11.51157119,14.55,12.878845,5.85,8.308136,1012.807062,1016.91376,1008.3297,-1.540260743,1.9529746,-3.6543055,-0.1652410893,1.3840849,-1.2644475
2020-04-23,13.00333333,13.42830271,17.96,14.267609,9.73,10.635773,1004.543492,1008.12585,1003.03876,-0.0753558175,1.9876868,-4.058872,-6.454672257,0.28394404,-10.059414
2020-04-24,13.51958333,14.04257975,17.61,14.781403,10.81,12.14621,1002.444309,1003.7191,1001.6389,0.068404273,0.8198032,-1.2911514,-9.059436508,-5.1845202,-10.041736
2020-04-25,16.19625,14.41778058,19.01,15.268188,14.1,12.918457,1007.47376,1011.83765,1003.72156,-1.47123702,-0.2511883,-3.808895,-6.712631617,-1.3200368,-10.6326885
2020-04-26,14.39875,14.12928004,17.13,16.31662,12.63,12.695892,1011.440407,1013.1014,1009.7523,-2.947880346,1.6867856,-6.2616196,-1.309658579,0.67925364,-5.3467736
2020-04-27,14.81625,13.70271048,16.7,13.926239,13.31,12.094391,1009.82192,1012.6982,1008.24945,-0.1331787542,3.3678555,-3.7905557,-7.848461333,-1.5952868,-11.399835
2020-04-28,14.51708333,13.27198027,16.06,13.587494,13.57,11.919861,1015.775494,1018.3228,1012.5839,2.761387008,4.1993217,1.1437469,-6.625571363,-5.327496,-8.270297
2020-04-29,13.03875,13.25098546,15.1,13.888245,11.18,11.447815,1015.377029,1019.1951,1012.9199,0.8677583448,2.885339,-1.7460576,-6.3608962,-2.8965273,-8.971956
2020-04-30,12.03041667,12.78879048,14.7,13.740906,8.97,11.17511,1018.531799,1020.27826,1014.7246,-1.704518804,3.6365864,-5.1005454,0.03593229858,2.6675692,-6.6439056
2020-05-01,12.46458333,12.46255242,17.13,13.757111,9.11,9.888031,1014.251389,1020.7234,1010.02124,-1.416861879,1.6539189,-5.321026,-3.534451812,0.39082634,-8.613127
2020-05-02,14.295,13.38979477,15.72,13.800781,13.16,11.974091,1009.77034,1011.3192,1009.3111,3.160499642,7.904103,-2.1506712,-7.683146937,-4.820863,-10.695986
2020-05-03,13.1525,13.30469142,14.43,13.600037,11.78,11.716522,1009.516052,1010.34357,1008.9519,6.249162138,8.983645,3.7717955,-6.650233063,-3.8674157,-8.628421
2020-05-04,12.24375,12.42449325,14.51,12.943451,10.08,11.351776,1011.062798,1017.4571,1008.25104,1.628983628,5.153899,-2.655071,-0.4925050092,3.756899,-4.5857377
2020-05-05,10.07083333,11.86188631,13.59,12.578308,6.99,9.994476,1022.210163,1023.8921,1018.3427,-1.096169626,1.9392793,-3.571664,-0.7653645838,1.4971118,-2.0615766
2020-05-06,11.64916667,12.53772354,14.39,13.266052,9.53,9.659637,1021.0766,1023.6551,1018.799,-0.4759641387,1.1337066,-2.3894353,-1.014878409,0.7362257,-2.3420534
2020-05-07,12.16375,13.38101698,14.74,14.230743,9.66,12.337128,1014.487313,1018.32025,1010.7753,1.307743387,3.3516288,-1.7825818,-1.288754879,0.98347104,-4.0506477
2020-05-08,14.84375,13.92607756,16.42,14.38269,13.79,13.152893,1003.409993,1010.3756,998.9715,2.385078783,6.8680887,-0.26561797,-7.689477029,-2.1747851,-13.377197
2020-05-09,13.37708333,12.79426577,14.51,13.145569,12.27,12.267609,999.220225,1001.67944,995.66724,6.678376183,11.3894615,2.0715787,-7.237974525,-2.0653934,-11.847986
2020-05-10,12.82416667,12.67463425,13.88,13.19931,11.59,10.740265,1003.273555,1012.5687,997.3175,10.70230501,12.757279,7.1553707,-2.120515127,1.9942857,-6.739462
2020-05-11,12.41916667,11.97843042,13.71,12.456726,10.64,10.970856,1017.365842,1019.08167,1013.3699,4.037532683,7.248135,1.2957503,1.61457647,3.5976608,-1.2869437
2020-05-12,12.22041667,11.785731,13.33,12.243103,10.69,9.214935,1018.507157,1021.18384,1017.5312,4.933424018,7.717923,-0.38109958,-1.079674533,2.7473104,-4.3812056
2020-05-13,9.759166667,11.2472394,14.17,12.258911,6,9.106842,1020.217065,1022.4623,1016.0054,-0.4446258333,2.6877162,-3.2044506,-3.68318689,0.56053513,-10.009155
2020-05-14,13.62833333,12.8224996,14.34,13.2659,12.29,11.109924,1012.406258,1016.7289,1010.4027,3.962239325,5.812549,0.7954142,-9.905485083,-7.21207,-14.087479
2020-05-15,14.47708333,13.28349692,14.89,13.418823,13.33,12.521027,1008.794641,1010.07153,1007.2413,5.702252733,7.3118706,2.5957315,-9.389678146,-6.787574,-11.552411
2020-05-16,14.51125,13.00176369,15.2,13.424347,13.93,12.547516,1008.808425,1012.20844,1006.87335,6.407447904,8.751058,4.7036552,-5.777125838,-2.5623024,-10.935479
2020-05-17,12.6925,11.86483892,14.86,12.575684,10.61,10.867126,1011.110256,1013.99115,1004.5149,0.6943341088,2.9986687,-1.3532,-4.112845131,-0.42453754,-11.676678
2020-05-18,13.66,12.7816125,16.3,14.14444,12.07,12.026337,1004.629115,1009.8057,1000.32794,5.955378356,10.221682,-2.4043565,-7.555233854,-1.0586114,-16.88422
2020-05-19,10.01333333,10.97457642,12.85,11.69928,7.67,9.702728,1011.725169,1013.4561,1010.30414,0.5570104954,4.0571947,-1.3074679,-2.710710796,1.0431728,-4.502308
2020-05-20,8.925416667,10.90536254,12.68,11.910767,6.86,8.991547,1014.715571,1016.3207,1013.11755,-0.1007598812,1.5412029,-1.8525158,-4.354878017,-1.595988,-4.7964187
2020-05-21,8.703333333,10.7437745,13.79,12.0052185,5.39,8.75647,1020.637473,1023.5856,1017.1701,-2.457931194,-0.7445469,-4.043245,-1.561248206,1.7318792,-4.218398
2020-05-22,9.022916667,11.29067092,14.79,12.425201,6.13,8.137024,1022.46484,1024.5232,1019.71423,-0.1518261467,2.1346226,-3.1374803,-5.564391484,0.15511999,-8.7576065
2020-05-23,14.00458333,12.70274606,14.74,13.181976,12.17,10.488983,1014.830997,1020.3577,1012.1526,2.941642168,4.959136,-1.8498052,-10.17316424,-4.3572917,-12.68535
2020-05-24,13.76,13.11016215,14.79,13.79071,9.71,12.118256,1012.659344,1018.5504,1008.09015,4.041013953,8.919852,-1.225138,-3.137775086,4.0751934,-9.997015
2020-05-25,10.59583333,11.44593173,14.84,13.119873,7.69,8.227844,1015.426922,1019.5871,1011.7004,-1.197131649,2.1248448,-4.504925,-3.238159694,-0.091765925,-8.000613
2020-05-26,13.36,12.84878165,15.03,13.67691,8.69,12.135101,1010.748595,1013.58093,1008.77075,3.748559204,5.731214,-0.15167391,-3.254400992,2.1074727,-9.937386
2020-05-27,9.59375,11.29451248,13.28,11.636414,7.19,9.21756,1016.733474,1018.2958,1013.8537,3.414962055,5.2452865,-0.10396468,-0.9146572929,1.2670975,-3.216889
2020-05-28,7.775833333,10.04664875,10,10.892578,6.41,8.117859,1017.192245,1019.09717,1016.27295,0.4167130917,3.1265965,-2.3412108,-0.272748466,6.8747306,-4.102251
2020-05-29,6.340416667,9.263740563,12,10.74823,3.09,6.189728,1023.339989,1026.2156,1019.0515,-2.71100925,0.10307821,-4.4094467,1.960737815,4.5038834,-0.47840655
2020-05-30,5.204583333,9.406330042,9.71,10.292389,2.48,5.65036,1025.944879,1026.2147,1025.4601,-1.48473542,0.57144046,-3.30604,0.7570774358,4.5963154,-1.2325435
2020-05-31,7.745,10.44847608,13.26,11.42099,4.77,6.898102,1023.705404,1025.7839,1021.9709,-1.125044183,1.8220742,-2.7073054,-0.4502609038,2.5391119,-3.3227732
2020-06-01,10.25125,11.48749798,13.35,11.964325,7.62,9.366119,1017.588422,1021.8981,1011.565,2.140169204,5.3878403,-2.2517161,-6.202587758,-1.2430568,-11.682603
2020-06-02,10.0675,10.75980888,12.29,12.039032,6.89,9.385162,1014.869481,1020.84906,1011.52454,0.8028024372,9.144778,-4.1338277,1.80403217,6.0878468,-2.304785
2020-06-03,6.396666667,9.088063625,10.64,10.527985,2.32,5.847748,1022.108243,1024.0729,1020.1144,-1.416850417,3.302694,-5.432627,-0.4565387396,3.2197063,-4.7287664
2020-06-04,10.73416667,11.04530978,12.65,12.135803,4.06,6.1480713,1015.252416,1020.1361,1012.25073,3.454214025,5.478099,-1.2058796,-8.350178321,-3.3915656,-10.978593
2020-06-05,12.78291667,12.55187225,13.86,12.670868,11.69,11.896576,1008.697481,1013.11664,1005.087,4.430329688,6.049293,3.4269075,-13.83455892,-7.472834,-15.772258
2020-06-06,11.82416667,12.05328879,13.69,12.534882,9.83,11.117584,1002.083949,1006.96924,998.26154,4.361396277,11.001447,-0.32618576,-10.01103938,0.06675597,-16.079477
2020-06-07,10.9275,11.37462244,12.19,11.884277,8,8.604218,1008.041032,1010.5387,1004.155,4.419404533,5.8228607,2.1972435,-11.58907739,-3.5571363,-16.117563
2020-06-08,10.16166667,10.77139535,11.35,11.243225,8.79,9.826721,1009.061276,1012.2421,1004.3003,7.06111116,9.30182,0.38147354,-3.724618737,2.6088288,-10.8575
2020-06-09,11.32875,11.37934492,12.34,11.873077,9.24,9.14212,1004.562981,1011.77924,1000.6624,9.624844496,11.597916,6.8804646,-9.451214408,-1.6040088,-13.5648365
2020-06-10,10.61541667,11.15130108,12.44,11.81488,8.02,9.517761,1001.464146,1004.9405,995.03534,3.96359865,6.3055086,0.21939549,-4.933713534,1.3234613,-13.234587
2020-06-11,11.24791667,11.44361502,12.82,12.12146,8.52,10.057831,990.5760767,994.432,989.0561,8.287456208,12.069338,4.013909,-6.436510196,3.8006427,-15.303447
2020-06-12,8.679583333,9.749912208,10.3,10.2482605,6.94,7.992401,1008.85801,1020.00555,994.4231,8.399253442,12.326458,3.7271829,6.280340621,9.087535,-1.6817992
2020-06-13,9.042083333,10.17519262,11.56,10.891144,6.64,7.0901794,1017.600452,1020.8321,1012.8909,3.692902767,6.90436,1.8963846,-6.358849857,1.4421692,-11.93838
2020-06-14,10.32875,11.18136338,11.76,11.733917,8.24,9.370819,1009.535862,1013.1707,1008.034,1.036370179,6.611809,-3.7053292,-7.973538198,1.0886606,-14.095956
2020-06-15,9.41875,10.65491362,12.75,11.425049,7.29,8.946869,1003.023891,1007.08984,998.8695,-2.730373054,-1.1383423,-4.9845695,-2.140509794,0.4068477,-7.7653747
2020-06-16,11.94166667,11.58938969,13.74,12.1649475,8.67,10.393921,1002.955922,1006.50916,996.93384,-0.2039273646,4.0557756,-7.6242533,-6.925289232,-0.10504341,-12.912394
2020-06-17,10.94916667,11.04548517,13.14,11.620636,9.48,9.900604,1003.910938,1005.0881,1002.0737,0.5731516425,3.188597,-3.7154617,-6.204144108,-2.2126503,-10.338706
2020-06-18,11.46541667,11.13712579,12.75,11.620758,8.27,9.71402,995.2214938,1001.64966,993.4679,2.931060811,7.0937033,-1.5484577,-10.88061279,-7.415163,-17.979414
2020-06-19,10.31291667,10.6235034,11.1,11.156403,9.14,9.543335,1000.580912,1004.74664,993.95844,8.069534146,9.9492035,3.300074,-4.807935287,-2.0603957,-7.9457626
2020-06-20,10.53,10.63507842,12.07,11.226746,8.64,8.6138,1000.164212,1005.7692,995.7468,5.134490804,8.269651,1.6048748,-5.249880027,1.7193273,-12.245762
2020-06-21,9.860416667,10.36571627,11.47,10.661743,8.44,7.6543274,1008.727415,1011.4112,1004.2162,4.757608758,7.6960106,2.6666565,-7.335318428,0.27539352,-11.543187
2020-06-22,9.18625,10.4259236,10.25,10.856506,6.41,8.96814,1001.263137,1003.9109,998.511,4.92317035,7.9268684,-1.2316227,-5.125568739,2.3542886,-13.041629
2020-06-23,6.492083333,9.139058417,9.11,9.945984,4.74,7.555481,1002.124013,1003.8209,1001.43555,3.665528203,7.32772,-0.60340285,-5.039350192,-2.1862342,-8.841888
2020-06-24,5.279583333,8.579026508,9.21,9.430695,2.05,5.7532043,1010.773441,1015.6268,1004.9818,-0.6768562883,4.7419014,-4.0408545,-0.7934792763,4.9893246,-3.7672362
2020-06-25,6.53,9.229255667,8.19,9.6987,5.36,5.98822,1017.487033,1018.4713,1016.16833,2.510967493,6.247775,-1.684412,-1.115662753,2.387256,-3.7421985
2020-06-26,7.418333333,8.305887775,8.37,8.932739,6.2,5.7638245,1012.917483,1016.3964,1011.1753,-8.638191079,-3.3219714,-11.225589,-0.4225146481,1.1334608,-1.9706371
2020-06-27,8.38125,8.512811025,11.15,10.11969,6.89,5.0223083,1013.173204,1014.8893,1010.18976,-5.866207183,-3.0881398,-9.519565,-0.2778517311,1.6979862,-1.9771404
2020-06-28,9.4725,9.441076854,11.03,10.494049,7.95,6.9115295,1006.059105,1010.17865,1004.442,-8.125712058,-4.986183,-11.303123,-1.082492471,1.3214465,-2.7906334
2020-06-29,9.862916667,9.537272125,11.03,10.82016,8.84,6.092987,1007.063697,1012.0997,1004.636,-7.301456842,-4.5803947,-11.064191,-0.1956281232,1.1786613,-1.8812221
2020-06-30,9.692916667,10.00887933,11.93,11.188416,6.99,6.8737183,1014.456895,1016.59326,1010.80994,-3.003929021,-1.199338,-4.843747,-1.959192938,1.2371122,-6.623823
2020-07-01,10.86083333,11.14964294,12,11.54892,9.41,9.45224,1009.692483,1013.5444,1005.592,2.139701783,6.3651114,-7.545591,-6.480095894,-0.91844296,-11.626655
2020-07-02,10.41083333,10.74058269,11.3,11.136169,9.41,9.447235,1013.53103,1015.1432,1011.75836,7.5383704,11.405599,2.9614568,-5.657134942,-3.4758537,-9.024801
2020-07-03,8.198333333,9.793533271,9.41,10.700195,6.66,8.869812,1006.065022,1010.48376,1003.45294,1.795891213,8.183381,-3.0211725,-1.24095595,0.6520923,-3.1272247
2020-07-04,8.21125,9.242444271,8.99,9.7994995,7.19,6.053314,1004.835622,1010.3443,1001.8474,4.372434797,9.53758,-0.34712774,-2.623777033,3.9702015,-7.1513166
2020-07-05,5.540416667,8.243658667,10.47,9.380035,2.45,4.852997,1015.411539,1018.5614,1011.3562,-0.6328739771,1.8414776,-2.1051068,-2.782770052,0.88679236,-4.7139354
2020-07-06,5.483333333,8.488908238,10.69,9.89267,2.69,5.31015,1017.723825,1019.32117,1015.6002,-1.74845669,1.1262313,-4.0358562,-1.887571995,0.60796165,-3.9286175
2020-07-07,7.104583333,8.771695554,10.22,10.222076,3.33,4.8312073,1007.537239,1014.5751,1002.581,0.2800103383,8.942404,-4.3447504,-7.0868007,1.2627671,-13.562027
