Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
2018-08-09 21:00:00,8.42,0.0009970475,-2.3697162,359.9759,2.3697164
2018-08-09 22:00:00,8.49,-0.16423759,-1.6903833,5.5494385,1.6983432
2018-08-09 23:00:00,8.84,0.4857014,-1.16332,337.3388,1.2606424
2018-08-10 00:00:00,8.94,1.2971966,-0.84963316,303.22385,1.5506759
2018-08-10 01:00:00,8.79,0.41045254,-1.1925478,341.0075,1.2612064
2018-08-10 02:00:00,8.77,-0.14412199,-0.9733903,8.422134,0.98400193
2018-08-10 03:00:00,8.64,0.12454902,-0.7187573,350.1692,0.72946864
2018-08-10 04:00:00,8.77,1.5183264,-1.1809884,307.8766,1.9235511
2018-08-10 05:00:00,8.97,0.92388064,-0.18333872,281.22418,0.94189626
2018-08-10 06:00:00,8.79,-0.1266938,-0.9555962,7.5522766,0.9639582
2018-08-10 07:00:00,8.94,0.9178811,-1.4759411,328.1227,1.7380759
2018-08-10 08:00:00,8.82,1.5451657,-1.0697141,304.69476,1.879315
2018-08-10 09:00:00,8.42,1.7159199,-0.39535448,282.97473,1.7608765
2018-08-10 10:00:00,8.22,1.6947416,-0.2900624,279.7123,1.7193851
2018-08-10 11:00:00,8.07,1.1877851,-0.3174362,284.96265,1.2294712
2018-08-10 12:00:00,8.34,1.2489913,-0.32544068,284.60443,1.2906939
2018-08-10 13:00:00,8.84,0.8287421,-0.5557172,303.84402,0.99781513
2018-08-10 14:00:00,9.01,-0.43010476,-1.0733275,21.837006,1.1562967
2018-08-10 15:00:00,10.81,-0.19734915,-3.4004521,3.321495,3.4061742
2018-08-10 16:00:00,10.93,-1.7375147,-3.1297934,29.036983,3.5797436
2018-08-10 17:00:00,10.96,-1.2521778,-3.9988523,17.387123,4.1903186
2018-08-10 18:00:00,9.85,-1.4905499,-4.1155286,19.909218,4.3771353
2018-08-10 19:00:00,11.18,-1.7193601,-3.4838343,26.267498,3.8850095
2018-08-10 20:00:00,11.13,-1.6770568,-3.2959902,26.967777,3.6981173
2018-08-10 21:00:00,11.18,-1.8477587,-2.712074,34.26693,3.2817004
