Time,T2,T2_WRF,P_WRF,U10_WRF,V10_WRF
2018-08-08 15:00:00,10.05,-0.4202525,0.41285515,134.49127,0.5891193
2018-08-08 16:00:00,11.32,0.18808393,1.0133297,190.515,1.0306371
2018-08-08 17:00:00,12.8,0.98824465,1.2833823,217.59741,1.6197833
2018-08-08 18:00:00,12.9,0.9640669,1.4904984,212.89514,1.7751086
2018-08-08 19:00:00,14,0.5486186,1.3446038,202.1962,1.4522196
2018-08-08 20:00:00,12.1,-0.3296399,0.75087833,156.29825,0.8200492
2018-08-08 21:00:00,11.59,-0.93572927,-0.22624464,76.40764,0.962692
2018-08-08 22:00:00,10.1,-1.1650207,-1.7560357,33.561806,2.1073525
2018-08-08 23:00:00,8.77,-0.6955858,-2.682745,14.535645,2.7714546
2018-08-09 00:00:00,8.39,0.12801556,-3.693939,358.01517,3.6961565
2018-08-09 01:00:00,7.67,0.8255493,-5.3449507,351.21982,5.40833
2018-08-09 02:00:00,7.92,-0.30127195,-4.8386183,3.5628662,4.8479886
2018-08-09 03:00:00,7.12,-0.27564782,-3.8127072,4.135124,3.8226585
2018-08-09 04:00:00,6.79,0.032317992,-4.231329,359.56238,4.2314525
2018-08-09 05:00:00,6.36,-0.7773509,-5.071108,8.7150345,5.130342
2018-08-09 06:00:00,6.38,-1.394586,-4.975171,15.6586685,5.166933
2018-08-09 07:00:00,7.9,-0.8475817,-4.2096653,11.383842,4.2941446
2018-08-09 08:00:00,6.05,-1.545413,-5.0126505,17.134666,5.245471
2018-08-09 09:00:00,6.41,-1.3922721,-5.123006,15.2039795,5.308824
2018-08-09 10:00:00,6.94,-0.85259587,-4.895452,9.879585,4.969142
2018-08-09 11:00:00,7.62,-0.75915384,-4.9996505,8.633919,5.0569577
2018-08-09 12:00:00,8.37,-0.71868736,-5.1446333,7.952553,5.1945896
2018-08-09 13:00:00,9.26,-0.418863,-4.879589,4.906227,4.897534
2018-08-09 14:00:00,8.57,-0.107515685,-4.557169,1.3515091,4.5584373
2018-08-09 15:00:00,9.34,-0.19637744,-4.0070276,2.805725,4.011837
2018-08-09 16:00:00,9.83,1.0739429,-2.9048693,339.71042,3.097034
2018-08-09 17:00:00,11,0.81758964,-3.6432703,347.35175,3.7338815
2018-08-09 18:00:00,10.98,1.0226799,-4.4023294,346.9219,4.519555
2018-08-09 19:00:00,10.64,0.7636452,-4.861417,351.07275,4.921029
2018-08-09 20:00:00,10.49,0.6237738,-4.1603374,351.47296,4.2068396
2018-08-09 21:00:00,10.3,0.7080182,-3.5501375,348.72125,3.6200504
2018-08-09 22:00:00,10.15,0.7798916,-3.281318,346.63022,3.3727257
2018-08-09 23:00:00,9.8,1.1115698,-2.796906,338.3257,3.009696
2018-08-10 00:00:00,9.46,1.4133141,-2.6673682,332.08298,3.0186603
2018-08-10 01:00:00,9.09,1.8547006,-2.3170328,321.32397,2.967921
2018-08-10 02:00:00,8.39,2.2375133,-1.790549,308.6682,2.8657515
2018-08-10 03:00:00,8.24,3.217432,0.5905817,259.59875,3.2711856
2018-08-10 04:00:00,8.52,3.656861,0.046422735,269.2727,3.6571558
2018-08-10 05:00:00,8.49,3.6569114,-0.54813004,278.52454,3.6977625
2018-08-10 06:00:00,8.47,3.4799569,-0.4163257,276.82217,3.504772
2018-08-10 07:00:00,8.34,2.8171287,0.3089655,263.74115,2.8340206
2018-08-10 08:00:00,7.9,2.5964518,0.5076638,258.93695,2.645616
2018-08-10 09:00:00,7.24,2.046749,-1.1328663,298.96432,2.339352
2018-08-10 10:00:00,6.64,0.866508,-2.1700563,338.23306,2.3366601
2018-08-10 11:00:00,5.95,0.08925679,-2.4807854,357.93942,2.4823906
2018-08-10 12:00:00,4.97,0.62580204,-1.9357951,342.08508,2.0344362
2018-08-10 13:00:00,6,0.29038674,-1.4149303,348.40222,1.444421
2018-08-10 14:00:00,7.79,0.27286398,-0.59611005,335.40448,0.6555928
2018-08-10 15:00:00,9.78,-0.5920002,0.4688687,128.3795,0.75518346
2018-08-10 16:00:00,9.19,-1.5880431,1.6248997,135.65723,2.2720432
2018-08-10 17:00:00,9.78,-0.66182303,1.1494179,150.06711,1.3263376
2018-08-10 18:00:00,9.78,2.3805668,-0.36366427,278.68555,2.408184
2018-08-10 19:00:00,12.17,2.356385,-1.739708,306.4383,2.9290159
2018-08-10 20:00:00,10.88,2.0898552,-0.82244265,291.48163,2.2458644
2018-08-10 21:00:00,10.39,1.2937953,-0.10351416,274.5744,1.2979298
2018-08-10 22:00:00,9.21,0.044561286,0.2913591,188.69559,0.29474705
2018-08-10 23:00:00,7.29,-1.5724407,0.7690068,116.06108,1.7504117
2018-08-11 00:00:00,6.66,-2.564647,-1.3735157,61.828392,2.9092884
2018-08-11 01:00:00,6.2,-2.22876,-2.6348839,40.22676,3.4510846
2018-08-11 02:00:00,6.15,-3.959798,-2.55896,57.128044,4.7146873
2018-08-11 03:00:00,6.46,-2.8043694,-0.99539137,70.45804,2.9757843
2018-08-11 04:00:00,6.13,-3.2733607,-2.2714753,55.24215,3.9842803
2018-08-11 05:00:00,6,-3.4694858,-2.2647245,56.8653,4.1432247
2018-08-11 06:00:00,6.15,-3.0534484,-2.834609,47.12851,4.16636
2018-08-11 07:00:00,5.97,-2.4501774,-3.2135167,37.324062,4.0410466
2018-08-11 08:00:00,5.74,-1.3669167,-3.603427,20.773643,3.8539782
2018-08-11 09:00:00,5.46,-0.35873646,-4.3436365,4.721283,4.358425
2018-08-11 10:00:00,4.84,-0.26195595,-4.601586,3.258171,4.609036
2018-08-11 11:00:00,3.98,-0.3218968,-4.872258,3.7798843,4.8828797
2018-08-11 12:00:00,4.35,-0.05884567,-5.904396,0.5710144,5.9046893
2018-08-11 13:00:00,7.54,0.22389361,-6.4958916,358.02597,6.4997487
2018-08-11 14:00:00,9.95,0.7943865,-7.414235,353.88446,7.4566703
2018-08-11 15:00:00,10.98,1.0551208,-7.98641,352.474,8.055807
2018-08-11 16:00:00,11.47,1.3145053,-9.244041,351.9068,9.337035
2018-08-11 17:00:00,10.76,1.1875277,-10.315452,353.43295,10.383581
2018-08-11 18:00:00,10.03,2.6340334,-10.294481,345.64774,10.626122
2018-08-11 19:00:00,12.24,0.99854004,-10.12087,354.36536,10.170009
2018-08-11 20:00:00,11.59,1.6451184,-10.355395,350.97308,10.485258
2018-08-11 21:00:00,11.1,3.099584,-9.595391,342.09808,10.083598
2018-08-11 22:00:00,10.98,3.073415,-8.466129,340.04785,9.006732
2018-08-11 23:00:00,10.69,3.390928,-8.058896,337.18018,8.7432375
2018-08-12 00:00:00,10.49,3.3398066,-7.7701497,336.74075,8.457514
2018-08-12 01:00:00,10.27,3.0100725,-6.6790423,335.74014,7.325991
2018-08-12 02:00:00,9.71,1.8276093,-5.756686,342.3866,6.0398335
2018-08-12 03:00:00,9.66,0.93673205,-4.843187,349.05347,4.932943
2018-08-12 04:00:00,9.39,0.21024732,-4.6725497,357.42365,4.6772776
2018-08-12 05:00:00,9.8,0.044129603,-4.6170206,359.4524,4.6172314
2018-08-12 06:00:00,10.15,0.5779812,-5.353796,353.83838,5.3849044
2018-08-12 07:00:00,10.79,1.0723069,-5.690989,349.32935,5.791131
2018-08-12 08:00:00,10.96,1.4049962,-7.7150965,349.67896,7.8419847
2018-08-12 09:00:00,10.91,1.5102723,-8.200336,349.56467,8.338252
2018-08-12 10:00:00,11,1.3825545,-8.042277,350.24557,8.16025
2018-08-12 11:00:00,10.54,1.2699624,-7.8425107,350.80176,7.9446697
2018-08-12 12:00:00,11.22,1.3356754,-8.532798,351.10345,8.636704
2018-08-12 13:00:00,11.37,1.3178468,-8.615025,351.30286,8.715238
2018-08-12 14:00:00,12.65,1.2627145,-8.387412,351.43848,8.481929
2018-08-12 15:00:00,12.17,1.2675072,-8.011552,351.00977,8.111198
2018-08-12 16:00:00,12.7,1.4540303,-8.093923,349.81573,8.22349
2018-08-12 17:00:00,13.67,1.8067071,-8.092862,347.41525,8.292081
2018-08-12 18:00:00,11.47,1.8927656,-8.005835,346.69818,8.22654
2018-08-12 19:00:00,10.64,1.7151958,-7.9592338,347.83887,8.141947
2018-08-12 20:00:00,11.22,1.5122299,-8.007666,349.30576,8.149206
2018-08-12 21:00:00,11.32,1.0776646,-7.976115,352.3053,8.048589
2018-08-12 22:00:00,10.86,0.57900864,-7.247065,355.432,7.2701583
2018-08-12 23:00:00,10.15,0.0018882491,-6.9750543,359.9845,6.9750547
2018-08-13 00:00:00,10.64,-0.3236007,-6.725594,2.754654,6.7333746
2018-08-13 01:00:00,11.05,-0.7357889,-6.9558783,6.0382614,6.9946856
2018-08-13 02:00:00,11.42,-1.0551897,-6.3178463,9.481873,6.405358
2018-08-13 03:00:00,11.69,-1.087768,-7.0857735,8.727592,7.1687813
2018-08-13 04:00:00,9.76,-1.2613745,-7.460964,9.595871,7.5668387
2018-08-13 05:00:00,8.69,-1.0882826,-10.851883,5.7267685,10.906316
2018-08-13 06:00:00,8.14,5.2703466,-14.1669855,339.594,15.115556
2018-08-13 07:00:00,9.68,6.3455906,-7.024785,317.90802,9.466474
2018-08-13 08:00:00,9.76,6.0241165,-4.1574783,304.61108,7.3194675
2018-08-13 09:00:00,8.74,6.937891,-2.714611,291.36908,7.450063
2018-08-13 10:00:00,9.66,7.8844886,0.35189125,267.44455,7.8923373
2018-08-13 11:00:00,9.53,7.8863134,1.1965374,261.37268,7.976568
2018-08-13 12:00:00,8.07,7.7660685,1.8550502,256.56573,7.9845495
2018-08-13 13:00:00,9.31,6.805895,2.2459383,251.73717,7.166899
2018-08-13 14:00:00,9.46,6.5965314,0.89526016,262.27124,6.657005
2018-08-13 15:00:00,9.66,5.8648252,1.5747066,254.97055,6.0725513
2018-08-13 16:00:00,9.76,6.7658076,2.7194889,248.10254,7.291898
2018-08-13 17:00:00,10.15,4.9471483,1.0595378,257.9115,5.0593376
2018-08-13 18:00:00,10.59,5.5939054,1.227077,257.62756,5.72691
2018-08-13 19:00:00,9.93,5.1995153,-0.19754663,272.1758,5.2032666
2018-08-13 20:00:00,10.27,5.487074,-0.9430707,279.7522,5.567528
2018-08-13 21:00:00,10.39,5.1965494,-2.3529637,294.36072,5.704434
2018-08-13 22:00:00,9.51,4.346658,-2.6302836,301.1793,5.0805345
2018-08-13 23:00:00,8.52,3.7633343,-3.2230206,310.57764,4.9548507
2018-08-14 00:00:00,6.38,3.9972339,-3.3469036,309.93958,5.21341
2018-08-14 01:00:00,5.92,2.915885,-3.533348,320.46893,4.58115
2018-08-14 02:00:00,5.46,2.9465837,-4.496948,326.76556,5.3763275
